2002.041096
   Z       E            F
  17  1.069E+02  9.096E-05
  17  1.229E+02  6.943E-05
  17  1.413E+02  5.209E-05
  17  1.625E+02  3.850E-05
  17  1.868E+02  2.804E-05
  17  2.148E+02  2.015E-05
  17  2.469E+02  1.430E-05
  17  2.839E+02  1.004E-05
  17  3.264E+02  6.978E-06
  17  3.753E+02  4.804E-06
  17  4.315E+02  3.281E-06
  17  4.961E+02  2.225E-06
  17  5.704E+02  1.499E-06
  17  6.558E+02  1.005E-06
  17  7.541E+02  6.691E-07
  17  8.670E+02  4.436E-07
  17  9.968E+02  2.931E-07
  17  1.146E+03  1.929E-07
  17  1.318E+03  1.266E-07
  17  1.515E+03  8.279E-08
  17  1.742E+03  5.405E-08
  17  2.003E+03  3.520E-08
  17  2.303E+03  2.289E-08
  17  2.648E+03  1.487E-08
  17  3.044E+03  9.623E-09
  17  3.500E+03  6.236E-09
  17  4.024E+03  4.030E-09
  17  4.627E+03  2.605E-09
  17  5.320E+03  1.681E-09
  17  6.116E+03  1.083E-09
  17  7.032E+03  6.991E-10
  17  8.085E+03  4.502E-10
  17  9.296E+03  2.900E-10
  17  1.069E+04  1.866E-10
  17  1.229E+04  1.200E-10
  17  1.413E+04  7.730E-11
  17  1.625E+04  4.966E-11
  17  1.868E+04  3.194E-11
  17  2.148E+04  2.053E-11
  17  2.469E+04  1.319E-11
  17  2.839E+04  8.479E-12
  17  3.264E+04  5.449E-12
  17  3.753E+04  3.497E-12
  17  4.315E+04  2.250E-12
  17  4.961E+04  1.443E-12
  17  5.704E+04  9.272E-13
  17  6.558E+04  5.952E-13
  17  7.541E+04  3.822E-13
  17  8.670E+04  2.455E-13
  17  9.968E+04  1.576E-13
  17  1.146E+05  1.012E-13
  17  1.318E+05  6.498E-14
  17  1.515E+05  4.171E-14
  17  1.742E+05  2.677E-14
  17  2.003E+05  1.721E-14
  17  2.303E+05  1.102E-14
  17  2.648E+05  7.110E-15
  17  3.044E+05  4.527E-15
  17  3.500E+05  2.946E-15
  18  4.000E-01  3.253E-05
  18  4.599E-01  3.784E-05
  18  5.288E-01  4.402E-05
  18  6.080E-01  5.122E-05
  18  6.990E-01  5.962E-05
  18  8.037E-01  6.940E-05
  18  9.241E-01  8.079E-05
  18  1.062E+00  9.406E-05
  18  1.222E+00  1.095E-04
  18  1.404E+00  1.274E-04
  18  1.615E+00  1.481E-04
  18  1.857E+00  1.721E-04
  18  2.135E+00  1.995E-04
  18  2.454E+00  2.309E-04
  18  2.822E+00  2.663E-04
  18  3.245E+00  3.061E-04
  18  3.730E+00  3.501E-04
  18  4.289E+00  3.982E-04
  18  4.931E+00  4.498E-04
  18  5.670E+00  5.042E-04
  18  6.519E+00  5.600E-04
  18  7.495E+00  6.159E-04
  18  8.618E+00  6.697E-04
  18  9.908E+00  7.194E-04
  18  1.139E+01  7.625E-04
  18  1.310E+01  7.967E-04
  18  1.506E+01  8.198E-04
  18  1.732E+01  8.299E-04
  18  1.991E+01  8.259E-04
  18  2.289E+01  8.075E-04
  18  2.632E+01  7.750E-04
  18  3.026E+01  7.299E-04
  18  3.479E+01  6.742E-04
  18  4.000E+01  6.107E-04
  18  4.599E+01  5.423E-04
  18  5.288E+01  4.721E-04
  18  6.080E+01  4.030E-04
  18  6.990E+01  3.374E-04
  18  8.037E+01  2.771E-04
  18  9.241E+01  2.235E-04
  18  1.062E+02  1.772E-04
  18  1.222E+02  1.380E-04
  18  1.404E+02  1.058E-04
  18  1.615E+02  7.996E-05
  18  1.857E+02  5.955E-05
  18  2.135E+02  4.378E-05
  18  2.454E+02  3.183E-05
  18  2.822E+02  2.287E-05
  18  3.245E+02  1.625E-05
  18  3.730E+02  1.146E-05
  18  4.289E+02  8.009E-06
  18  4.931E+02  5.551E-06
  18  5.670E+02  3.827E-06
  18  6.519E+02  2.621E-06
  18  7.495E+02  1.785E-06
  18  8.618E+02  1.210E-06
  18  9.908E+02  8.175E-07
  18  1.139E+03  5.497E-07
  18  1.310E+03  3.683E-07
  18  1.506E+03  2.463E-07
  18  1.732E+03  1.643E-07
  18  1.991E+03  1.092E-07
  18  2.289E+03  7.254E-08
  18  2.632E+03  4.804E-08
  18  3.026E+03  3.181E-08
  18  3.479E+03  2.102E-08
  18  4.000E+03  1.387E-08
  18  4.599E+03  9.152E-09
  18  5.288E+03  6.025E-09
  18  6.080E+03  3.969E-09
  18  6.990E+03  2.611E-09
  18  8.037E+03  1.717E-09
  18  9.241E+03  1.129E-09
  18  1.062E+04  7.409E-10
  18  1.222E+04  4.868E-10
  18  1.404E+04  3.193E-10
  18  1.615E+04  2.097E-10
  18  1.857E+04  1.376E-10
  18  2.135E+04  9.017E-11
  18  2.454E+04  5.917E-11
  18  2.822E+04  3.878E-11
  18  3.245E+04  2.543E-11
  18  3.730E+04  1.667E-11
  18  4.289E+04  1.091E-11
  18  4.931E+04  7.163E-12
  18  5.670E+04  4.688E-12
  18  6.519E+04  3.076E-12
  18  7.495E+04  2.013E-12
  18  8.618E+04  1.319E-12
  18  9.908E+04  8.647E-13
  18  1.139E+05  5.664E-13
  18  1.310E+05  3.710E-13
  18  1.506E+05  2.430E-13
  18  1.732E+05  1.592E-13
  18  1.991E+05  1.042E-13
  18  2.289E+05  6.843E-14
  18  2.632E+05  4.463E-14
  18  3.026E+05  2.942E-14
  18  3.479E+05  1.908E-14
  18  4.000E+05  1.268E-14
  19  3.900E-01  2.236E-05
  19  4.484E-01  2.601E-05
  19  5.156E-01  3.026E-05
  19  5.928E-01  3.521E-05
  19  6.815E-01  4.098E-05
  19  7.836E-01  4.771E-05
  19  9.010E-01  5.555E-05
  19  1.036E+00  6.469E-05
  19  1.191E+00  7.533E-05
  19  1.369E+00  8.770E-05
  19  1.574E+00  1.020E-04
  19  1.810E+00  1.186E-04
  19  2.081E+00  1.378E-04
  19  2.393E+00  1.597E-04
  19  2.751E+00  1.846E-04
  19  3.163E+00  2.127E-04
  19  3.637E+00  2.441E-04
  19  4.182E+00  2.786E-04
  19  4.808E+00  3.161E-04
  19  5.528E+00  3.560E-04
  19  6.356E+00  3.975E-04
  19  7.308E+00  4.396E-04
  19  8.402E+00  4.810E-04
  19  9.661E+00  5.200E-04
  19  1.111E+01  5.547E-04
  19  1.277E+01  5.835E-04
  19  1.468E+01  6.044E-04
  19  1.688E+01  6.159E-04
  19  1.941E+01  6.168E-04
  19  2.232E+01  6.066E-04
  19  2.566E+01  5.853E-04
  19  2.950E+01  5.538E-04
  19  3.392E+01  5.137E-04
  19  3.900E+01  4.668E-04
  19  4.484E+01  4.156E-04
  19  5.156E+01  3.624E-04
  19  5.928E+01  3.095E-04
  19  6.815E+01  2.590E-04
  19  7.836E+01  2.125E-04
  19  9.010E+01  1.710E-04
  19  1.036E+02  1.351E-04
  19  1.191E+02  1.048E-04
  19  1.369E+02  7.999E-05
  19  1.574E+02  6.005E-05
  19  1.810E+02  4.443E-05
  19  2.081E+02  3.242E-05
  19  2.393E+02  2.335E-05
  19  2.751E+02  1.662E-05
  19  3.163E+02  1.170E-05
  19  3.637E+02  8.166E-06
  19  4.182E+02  5.645E-06
  19  4.808E+02  3.870E-06
  19  5.528E+02  2.635E-06
  19  6.356E+02  1.784E-06
  19  7.308E+02  1.201E-06
  19  8.402E+02  8.031E-07
  19  9.661E+02  5.356E-07
  19  1.111E+03  3.553E-07
  19  1.277E+03  2.349E-07
  19  1.468E+03  1.550E-07
  19  1.688E+03  1.018E-07
  19  1.941E+03  6.683E-08
  19  2.232E+03  4.374E-08
  19  2.566E+03  2.859E-08
  19  2.950E+03  1.865E-08
  19  3.392E+03  1.214E-08
  19  3.900E+03  7.897E-09
  19  4.484E+03  5.136E-09
  19  5.156E+03  3.333E-09
  19  5.928E+03  2.162E-09
  19  6.815E+03  1.402E-09
  19  7.836E+03  9.079E-10
  19  9.010E+03  5.882E-10
  19  1.036E+04  3.803E-10
  19  1.191E+04  2.463E-10
  19  1.369E+04  1.591E-10
  19  1.574E+04  1.029E-10
  19  1.810E+04  6.656E-11
  19  2.081E+04  4.296E-11
  19  2.393E+04  2.779E-11
  19  2.751E+04  1.793E-11
  19  3.163E+04  1.158E-11
  19  3.637E+04  7.480E-12
  19  4.182E+04  4.829E-12
  19  4.808E+04  3.119E-12
  19  5.528E+04  2.012E-12
  19  6.356E+04  1.299E-12
  19  7.308E+04  8.383E-13
  19  8.402E+04  5.408E-13
  19  9.661E+04  3.496E-13
  19  1.111E+05  2.251E-13
  19  1.277E+05  1.455E-13
  19  1.468E+05  9.380E-14
  19  1.688E+05  6.060E-14
  19  1.941E+05  3.905E-14
  19  2.232E+05  2.523E-14
  19  2.566E+05  1.623E-14
  19  2.950E+05  1.053E-14
  19  3.392E+05  6.733E-15
  19  3.900E+05  4.405E-15
  20  4.000E-01  5.675E-05
  20  4.599E-01  6.609E-05
  20  5.288E-01  7.698E-05
  20  6.080E-01  8.969E-05
  20  6.990E-01  1.045E-04
  20  8.037E-01  1.219E-04
  20  9.241E-01  1.421E-04
  20  1.062E+00  1.657E-04
  20  1.222E+00  1.933E-04
  20  1.404E+00  2.254E-04
  20  1.615E+00  2.626E-04
  20  1.857E+00  3.057E-04
  20  2.135E+00  3.552E-04
  20  2.454E+00  4.119E-04
  20  2.822E+00  4.760E-04
  20  3.245E+00  5.479E-04
  20  3.730E+00  6.275E-04
  20  4.289E+00  7.141E-04
  20  4.931E+00  8.068E-04
  20  5.670E+00  9.037E-04
  20  6.519E+00  1.002E-03
  20  7.495E+00  1.100E-03
  20  8.618E+00  1.193E-03
  20  9.908E+00  1.277E-03
  20  1.139E+01  1.348E-03
  20  1.310E+01  1.401E-03
  20  1.506E+01  1.435E-03
  20  1.732E+01  1.445E-03
  20  1.991E+01  1.431E-03
  20  2.289E+01  1.392E-03
  20  2.632E+01  1.330E-03
  20  3.026E+01  1.248E-03
  20  3.479E+01  1.149E-03
  20  4.000E+01  1.039E-03
  20  4.599E+01  9.213E-04
  20  5.288E+01  8.021E-04
  20  6.080E+01  6.855E-04
  20  6.990E+01  5.752E-04
  20  8.037E+01  4.742E-04
  20  9.241E+01  3.842E-04
  20  1.062E+02  3.062E-04
  20  1.222E+02  2.403E-04
  20  1.404E+02  1.856E-04
  20  1.615E+02  1.413E-04
  20  1.857E+02  1.062E-04
  20  2.135E+02  7.879E-05
  20  2.454E+02  5.778E-05
  20  2.822E+02  4.192E-05
  20  3.245E+02  3.012E-05
  20  3.730E+02  2.144E-05
  20  4.289E+02  1.514E-05
  20  4.931E+02  1.062E-05
  20  5.670E+02  7.386E-06
  20  6.519E+02  5.113E-06
  20  7.495E+02  3.523E-06
  20  8.618E+02  2.411E-06
  20  9.908E+02  1.645E-06
  20  1.139E+03  1.118E-06
  20  1.310E+03  7.570E-07
  20  1.506E+03  5.114E-07
  20  1.732E+03  3.443E-07
  20  1.991E+03  2.314E-07
  20  2.289E+03  1.553E-07
  20  2.632E+03  1.039E-07
  20  3.026E+03  6.944E-08
  20  3.479E+03  4.635E-08
  20  4.000E+03  3.092E-08
  20  4.599E+03  2.060E-08
  20  5.288E+03  1.370E-08
  20  6.080E+03  9.112E-09
  20  6.990E+03  6.050E-09
  20  8.037E+03  4.018E-09
  20  9.241E+03  2.669E-09
  20  1.062E+04  1.769E-09
  20  1.222E+04  1.173E-09
  20  1.404E+04  7.779E-10
  20  1.615E+04  5.153E-10
  20  1.857E+04  3.418E-10
  20  2.135E+04  2.262E-10
  20  2.454E+04  1.498E-10
  20  2.822E+04  9.913E-11
  20  3.245E+04  6.568E-11
  20  3.730E+04  4.345E-11
  20  4.289E+04  2.875E-11
  20  4.931E+04  1.905E-11
  20  5.670E+04  1.259E-11
  20  6.519E+04  8.338E-12
  20  7.495E+04  5.514E-12
  20  8.618E+04  3.648E-12
  20  9.908E+04  2.414E-12
  20  1.139E+05  1.596E-12
  20  1.310E+05  1.056E-12
  20  1.506E+05  6.985E-13
  20  1.732E+05  4.621E-13
  20  1.991E+05  3.055E-13
  20  2.289E+05  2.024E-13
  20  2.632E+05  1.333E-13
  20  3.026E+05  8.880E-14
  20  3.479E+05  5.813E-14
  20  4.000E+05  3.901E-14
  21  4.500E-01  1.115E-05
  21  5.174E-01  1.297E-05
  21  5.949E-01  1.510E-05
  21  6.840E-01  1.759E-05
  21  7.864E-01  2.048E-05
  21  9.042E-01  2.386E-05
  21  1.040E+00  2.780E-05
  21  1.195E+00  3.239E-05
  21  1.374E+00  3.773E-05
  21  1.580E+00  4.394E-05
  21  1.817E+00  5.114E-05
  21  2.089E+00  5.945E-05
  21  2.402E+00  6.898E-05
  21  2.761E+00  7.986E-05
  21  3.175E+00  9.216E-05
  21  3.650E+00  1.059E-04
  21  4.197E+00  1.211E-04
  21  4.825E+00  1.377E-04
  21  5.548E+00  1.554E-04
  21  6.379E+00  1.739E-04
  21  7.334E+00  1.927E-04
  21  8.432E+00  2.114E-04
  21  9.695E+00  2.291E-04
  21  1.115E+01  2.452E-04
  21  1.282E+01  2.587E-04
  21  1.474E+01  2.690E-04
  21  1.694E+01  2.753E-04
  21  1.948E+01  2.771E-04
  21  2.240E+01  2.741E-04
  21  2.575E+01  2.663E-04
  21  2.961E+01  2.540E-04
  21  3.404E+01  2.376E-04
  21  3.914E+01  2.180E-04
  21  4.500E+01  1.961E-04
  21  5.174E+01  1.730E-04
  21  5.949E+01  1.496E-04
  21  6.840E+01  1.268E-04
  21  7.864E+01  1.055E-04
  21  9.042E+01  8.612E-05
  21  1.040E+02  6.903E-05
  21  1.195E+02  5.435E-05
  21  1.374E+02  4.208E-05
  21  1.580E+02  3.207E-05
  21  1.817E+02  2.408E-05
  21  2.089E+02  1.782E-05
  21  2.402E+02  1.302E-05
  21  2.761E+02  9.394E-06
  21  3.175E+02  6.707E-06
  21  3.650E+02  4.735E-06
  21  4.197E+02  3.314E-06
  21  4.825E+02  2.301E-06
  21  5.548E+02  1.584E-06
  21  6.379E+02  1.083E-06
  21  7.334E+02  7.361E-07
  21  8.432E+02  4.983E-07
  21  9.695E+02  3.352E-07
  21  1.115E+03  2.244E-07
  21  1.282E+03  1.499E-07
  21  1.474E+03  9.960E-08
  21  1.694E+03  6.612E-08
  21  1.948E+03  4.371E-08
  21  2.240E+03  2.884E-08
  21  2.575E+03  1.899E-08
  21  2.961E+03  1.249E-08
  21  3.404E+03  8.194E-09
  21  3.914E+03  5.370E-09
  21  4.500E+03  3.514E-09
  21  5.174E+03  2.300E-09
  21  5.949E+03  1.502E-09
  21  6.840E+03  9.811E-10
  21  7.864E+03  6.399E-10
  21  9.042E+03  4.168E-10
  21  1.040E+04  2.718E-10
  21  1.195E+04  1.771E-10
  21  1.374E+04  1.152E-10
  21  1.580E+04  7.506E-11
  21  1.817E+04  4.875E-11
  21  2.089E+04  3.177E-11
  21  2.402E+04  2.064E-11
  21  2.761E+04  1.344E-11
  21  3.175E+04  8.728E-12
  21  3.650E+04  5.667E-12
  21  4.197E+04  3.690E-12
  21  4.825E+04  2.395E-12
  21  5.548E+04  1.558E-12
  21  6.379E+04  1.011E-12
  21  7.334E+04  6.569E-13
  21  8.432E+04  4.269E-13
  21  9.695E+04  2.774E-13
  21  1.115E+05  1.801E-13
  21  1.282E+05  1.170E-13
  21  1.474E+05  7.600E-14
  21  1.694E+05  4.932E-14
  21  1.948E+05  3.208E-14
  21  2.240E+05  2.079E-14
  21  2.575E+05  1.354E-14
  21  2.961E+05  8.756E-15
  21  3.404E+05  5.722E-15
  21  3.914E+05  3.682E-15
  21  4.500E+05  2.425E-15
  22  4.800E-01  4.249E-05
  22  5.519E-01  4.947E-05
  22  6.345E-01  5.763E-05
  22  7.296E-01  6.714E-05
  22  8.388E-01  7.825E-05
  22  9.644E-01  9.121E-05
  22  1.109E+00  1.063E-04
  22  1.275E+00  1.240E-04
  22  1.466E+00  1.445E-04
  22  1.685E+00  1.684E-04
  22  1.938E+00  1.960E-04
  22  2.228E+00  2.279E-04
  22  2.562E+00  2.644E-04
  22  2.945E+00  3.059E-04
  22  3.386E+00  3.526E-04
  22  3.893E+00  4.045E-04
  22  4.476E+00  4.614E-04
  22  5.147E+00  5.227E-04
  22  5.918E+00  5.875E-04
  22  6.804E+00  6.542E-04
  22  7.823E+00  7.210E-04
  22  8.994E+00  7.855E-04
  22  1.034E+01  8.451E-04
  22  1.189E+01  8.969E-04
  22  1.367E+01  9.381E-04
  22  1.572E+01  9.663E-04
  22  1.807E+01  9.793E-04
  22  2.078E+01  9.758E-04
  22  2.389E+01  9.554E-04
  22  2.747E+01  9.186E-04
  22  3.158E+01  8.670E-04
  22  3.631E+01  8.029E-04
  22  4.175E+01  7.294E-04
  22  4.800E+01  6.498E-04
  22  5.519E+01  5.679E-04
  22  6.345E+01  4.869E-04
  22  7.296E+01  4.096E-04
  22  8.388E+01  3.382E-04
  22  9.644E+01  2.741E-04
  22  1.109E+02  2.182E-04
  22  1.275E+02  1.708E-04
  22  1.466E+02  1.316E-04
  22  1.685E+02  9.974E-05
  22  1.938E+02  7.454E-05
  22  2.228E+02  5.495E-05
  22  2.562E+02  3.999E-05
  22  2.945E+02  2.876E-05
  22  3.386E+02  2.046E-05
  22  3.893E+02  1.441E-05
  22  4.476E+02  1.005E-05
  22  5.147E+02  6.955E-06
  22  5.918E+02  4.779E-06
  22  6.804E+02  3.259E-06
  22  7.823E+02  2.210E-06
  22  8.994E+02  1.491E-06
  22  1.034E+03  1.001E-06
  22  1.189E+03  6.690E-07
  22  1.367E+03  4.455E-07
  22  1.572E+03  2.954E-07
  22  1.807E+03  1.957E-07
  22  2.078E+03  1.291E-07
  22  2.389E+03  8.495E-08
  22  2.747E+03  5.585E-08
  22  3.158E+03  3.663E-08
  22  3.631E+03  2.399E-08
  22  4.175E+03  1.570E-08
  22  4.800E+03  1.024E-08
  22  5.519E+03  6.687E-09
  22  6.345E+03  4.358E-09
  22  7.296E+03  2.842E-09
  22  8.388E+03  1.850E-09
  22  9.644E+03  1.203E-09
  22  1.109E+04  7.821E-10
  22  1.275E+04  5.083E-10
  22  1.466E+04  3.305E-10
  22  1.685E+04  2.146E-10
  22  1.938E+04  1.392E-10
  22  2.228E+04  9.042E-11
  22  2.562E+04  5.865E-11
  22  2.945E+04  3.809E-11
  22  3.386E+04  2.470E-11
  22  3.893E+04  1.602E-11
  22  4.476E+04  1.039E-11
  22  5.147E+04  6.737E-12
  22  5.918E+04  4.369E-12
  22  6.804E+04  2.834E-12
  22  7.823E+04  1.836E-12
  22  8.994E+04  1.190E-12
  22  1.034E+05  7.715E-13
  22  1.189E+05  5.004E-13
  22  1.367E+05  3.242E-13
  22  1.572E+05  2.101E-13
  22  1.807E+05  1.362E-13
  22  2.078E+05  8.825E-14
  22  2.389E+05  5.716E-14
  22  2.747E+05  3.713E-14
  22  3.158E+05  2.395E-14
  22  3.631E+05  1.564E-14
  22  4.175E+05  1.003E-14
  22  4.800E+05  6.595E-15
  23  5.100E-01  1.876E-05
  23  5.864E-01  2.184E-05
  23  6.742E-01  2.543E-05
  23  7.752E-01  2.962E-05
  23  8.912E-01  3.451E-05
  23  1.025E+00  4.022E-05
  23  1.178E+00  4.688E-05
  23  1.355E+00  5.464E-05
  23  1.557E+00  6.368E-05
  23  1.791E+00  7.417E-05
  23  2.059E+00  8.631E-05
  23  2.367E+00  1.003E-04
  23  2.722E+00  1.163E-04
  23  3.129E+00  1.345E-04
  23  3.598E+00  1.550E-04
  23  4.137E+00  1.778E-04
  23  4.756E+00  2.028E-04
  23  5.469E+00  2.297E-04
  23  6.288E+00  2.582E-04
  23  7.229E+00  2.876E-04
  23  8.312E+00  3.170E-04
  23  9.556E+00  3.456E-04
  23  1.099E+01  3.721E-04
  23  1.263E+01  3.953E-04
  23  1.452E+01  4.139E-04
  23  1.670E+01  4.269E-04
  23  1.920E+01  4.333E-04
  23  2.208E+01  4.324E-04
  23  2.538E+01  4.242E-04
  23  2.918E+01  4.086E-04
  23  3.355E+01  3.865E-04
  23  3.858E+01  3.587E-04
  23  4.436E+01  3.267E-04
  23  5.100E+01  2.918E-04
  23  5.864E+01  2.557E-04
  23  6.742E+01  2.199E-04
  23  7.752E+01  1.855E-04
  23  8.912E+01  1.536E-04
  23  1.025E+02  1.249E-04
  23  1.178E+02  9.975E-05
  23  1.355E+02  7.834E-05
  23  1.557E+02  6.053E-05
  23  1.791E+02  4.606E-05
  23  2.059E+02  3.455E-05
  23  2.367E+02  2.555E-05
  23  2.722E+02  1.866E-05
  23  3.129E+02  1.348E-05
  23  3.598E+02  9.629E-06
  23  4.137E+02  6.806E-06
  23  4.756E+02  4.769E-06
  23  5.469E+02  3.316E-06
  23  6.288E+02  2.287E-06
  23  7.229E+02  1.568E-06
  23  8.312E+02  1.068E-06
  23  9.556E+02  7.238E-07
  23  1.099E+03  4.882E-07
  23  1.263E+03  3.279E-07
  23  1.452E+03  2.195E-07
  23  1.670E+03  1.461E-07
  23  1.920E+03  9.733E-08
  23  2.208E+03  6.450E-08
  23  2.538E+03  4.270E-08
  23  2.918E+03  2.819E-08
  23  3.355E+03  1.858E-08
  23  3.858E+03  1.224E-08
  23  4.436E+03  8.042E-09
  23  5.100E+03  5.282E-09
  23  5.864E+03  3.466E-09
  23  6.742E+03  2.270E-09
  23  7.752E+03  1.488E-09
  23  8.912E+03  9.741E-10
  23  1.025E+04  6.361E-10
  23  1.178E+04  4.166E-10
  23  1.355E+04  2.716E-10
  23  1.557E+04  1.776E-10
  23  1.791E+04  1.159E-10
  23  2.059E+04  7.569E-11
  23  2.367E+04  4.942E-11
  23  2.722E+04  3.219E-11
  23  3.129E+04  2.104E-11
  23  3.598E+04  1.370E-11
  23  4.137E+04  8.944E-12
  23  4.756E+04  5.831E-12
  23  5.469E+04  3.797E-12
  23  6.288E+04  2.478E-12
  23  7.229E+04  1.614E-12
  23  8.312E+04  1.053E-12
  23  9.556E+04  6.859E-13
  23  1.099E+05  4.465E-13
  23  1.263E+05  2.914E-13
  23  1.452E+05  1.897E-13
  23  1.670E+05  1.237E-13
  23  1.920E+05  8.054E-14
  23  2.208E+05  5.249E-14
  23  2.538E+05  3.419E-14
  23  2.918E+05  2.232E-14
  23  3.355E+05  1.449E-14
  23  3.858E+05  9.495E-15
  23  4.436E+05  6.125E-15
  23  5.100E+05  4.049E-15
  24  5.200E-01  3.642E-05
  24  5.979E-01  4.241E-05
  24  6.874E-01  4.940E-05
  24  7.904E-01  5.756E-05
  24  9.087E-01  6.709E-05
  24  1.045E+00  7.821E-05
  24  1.201E+00  9.119E-05
  24  1.381E+00  1.063E-04
  24  1.588E+00  1.240E-04
  24  1.826E+00  1.444E-04
  24  2.099E+00  1.682E-04
  24  2.414E+00  1.955E-04
  24  2.775E+00  2.268E-04
  24  3.191E+00  2.624E-04
  24  3.668E+00  3.025E-04
  24  4.218E+00  3.471E-04
  24  4.850E+00  3.960E-04
  24  5.576E+00  4.486E-04
  24  6.411E+00  5.042E-04
  24  7.371E+00  5.616E-04
  24  8.475E+00  6.190E-04
  24  9.744E+00  6.745E-04
  24  1.120E+01  7.259E-04
  24  1.288E+01  7.708E-04
  24  1.481E+01  8.068E-04
  24  1.703E+01  8.318E-04
  24  1.958E+01  8.440E-04
  24  2.251E+01  8.423E-04
  24  2.588E+01  8.263E-04
  24  2.976E+01  7.964E-04
  24  3.421E+01  7.537E-04
  24  3.934E+01  7.004E-04
  24  4.523E+01  6.389E-04
  24  5.200E+01  5.719E-04
  24  5.979E+01  5.026E-04
  24  6.874E+01  4.336E-04
  24  7.904E+01  3.672E-04
  24  9.087E+01  3.054E-04
  24  1.045E+02  2.496E-04
  24  1.201E+02  2.005E-04
  24  1.381E+02  1.585E-04
  24  1.588E+02  1.233E-04
  24  1.826E+02  9.447E-05
  24  2.099E+02  7.142E-05
  24  2.414E+02  5.326E-05
  24  2.775E+02  3.922E-05
  24  3.191E+02  2.857E-05
  24  3.668E+02  2.059E-05
  24  4.218E+02  1.469E-05
  24  4.850E+02  1.039E-05
  24  5.576E+02  7.295E-06
  24  6.411E+02  5.083E-06
  24  7.371E+02  3.517E-06
  24  8.475E+02  2.418E-06
  24  9.744E+02  1.657E-06
  24  1.120E+03  1.129E-06
  24  1.288E+03  7.657E-07
  24  1.481E+03  5.177E-07
  24  1.703E+03  3.487E-07
  24  1.958E+03  2.344E-07
  24  2.251E+03  1.570E-07
  24  2.588E+03  1.050E-07
  24  2.976E+03  7.007E-08
  24  3.421E+03  4.668E-08
  24  3.934E+03  3.107E-08
  24  4.523E+03  2.064E-08
  24  5.200E+03  1.368E-08
  24  5.979E+03  9.078E-09
  24  6.874E+03  6.009E-09
  24  7.904E+03  3.978E-09
  24  9.087E+03  2.630E-09
  24  1.045E+04  1.738E-09
  24  1.201E+04  1.148E-09
  24  1.381E+04  7.588E-10
  24  1.588E+04  5.004E-10
  24  1.826E+04  3.306E-10
  24  2.099E+04  2.177E-10
  24  2.414E+04  1.437E-10
  24  2.775E+04  9.471E-11
  24  3.191E+04  6.246E-11
  24  3.668E+04  4.119E-11
  24  4.218E+04  2.712E-11
  24  4.850E+04  1.787E-11
  24  5.576E+04  1.178E-11
  24  6.411E+04  7.758E-12
  24  7.371E+04  5.114E-12
  24  8.475E+04  3.363E-12
  24  9.744E+04  2.219E-12
  24  1.120E+05  1.459E-12
  24  1.288E+05  9.619E-13
  24  1.481E+05  6.332E-13
  24  1.703E+05  4.170E-13
  24  1.958E+05  2.744E-13
  24  2.251E+05  1.809E-13
  24  2.588E+05  1.189E-13
  24  2.976E+05  7.853E-14
  24  3.421E+05  5.147E-14
  24  3.934E+05  3.414E-14
  24  4.523E+05  2.223E-14
  24  5.200E+05  1.486E-14
  25  5.500E-01  2.219E-05
  25  6.324E-01  2.583E-05
  25  7.271E-01  3.008E-05
  25  8.360E-01  3.504E-05
  25  9.611E-01  4.082E-05
  25  1.105E+00  4.757E-05
  25  1.271E+00  5.545E-05
  25  1.461E+00  6.463E-05
  25  1.680E+00  7.531E-05
  25  1.931E+00  8.772E-05
  25  2.220E+00  1.021E-04
  25  2.553E+00  1.186E-04
  25  2.935E+00  1.376E-04
  25  3.375E+00  1.592E-04
  25  3.880E+00  1.835E-04
  25  4.461E+00  2.105E-04
  25  5.129E+00  2.402E-04
  25  5.897E+00  2.722E-04
  25  6.781E+00  3.061E-04
  25  7.796E+00  3.412E-04
  25  8.964E+00  3.766E-04
  25  1.031E+01  4.110E-04
  25  1.185E+01  4.431E-04
  25  1.362E+01  4.715E-04
  25  1.566E+01  4.948E-04
  25  1.801E+01  5.115E-04
  25  2.071E+01  5.207E-04
  25  2.381E+01  5.215E-04
  25  2.737E+01  5.135E-04
  25  3.147E+01  4.970E-04
  25  3.619E+01  4.726E-04
  25  4.161E+01  4.413E-04
  25  4.784E+01  4.046E-04
  25  5.500E+01  3.642E-04
  25  6.324E+01  3.219E-04
  25  7.271E+01  2.794E-04
  25  8.360E+01  2.381E-04
  25  9.611E+01  1.994E-04
  25  1.105E+02  1.640E-04
  25  1.271E+02  1.327E-04
  25  1.461E+02  1.056E-04
  25  1.680E+02  8.279E-05
  25  1.931E+02  6.397E-05
  25  2.220E+02  4.875E-05
  25  2.553E+02  3.666E-05
  25  2.935E+02  2.724E-05
  25  3.375E+02  2.001E-05
  25  3.880E+02  1.456E-05
  25  4.461E+02  1.048E-05
  25  5.129E+02  7.482E-06
  25  5.897E+02  5.303E-06
  25  6.781E+02  3.730E-06
  25  7.796E+02  2.608E-06
  25  8.964E+02  1.812E-06
  25  1.031E+03  1.253E-06
  25  1.185E+03  8.628E-07
  25  1.362E+03  5.915E-07
  25  1.566E+03  4.041E-07
  25  1.801E+03  2.750E-07
  25  2.071E+03  1.869E-07
  25  2.381E+03  1.265E-07
  25  2.737E+03  8.550E-08
  25  3.147E+03  5.774E-08
