2008.120219
   Z       E            F
  17  9.296E+01  1.643E-04
  17  1.069E+02  1.239E-04
  17  1.229E+02  9.191E-05
  17  1.413E+02  6.717E-05
  17  1.625E+02  4.841E-05
  17  1.868E+02  3.446E-05
  17  2.148E+02  2.422E-05
  17  2.469E+02  1.687E-05
  17  2.839E+02  1.163E-05
  17  3.264E+02  7.946E-06
  17  3.753E+02  5.394E-06
  17  4.315E+02  3.636E-06
  17  4.961E+02  2.436E-06
  17  5.704E+02  1.621E-06
  17  6.558E+02  1.077E-06
  17  7.541E+02  7.112E-07
  17  8.670E+02  4.680E-07
  17  9.968E+02  3.072E-07
  17  1.146E+03  2.009E-07
  17  1.318E+03  1.312E-07
  17  1.515E+03  8.548E-08
  17  1.742E+03  5.551E-08
  17  2.003E+03  3.608E-08
  17  2.303E+03  2.336E-08
  17  2.648E+03  1.514E-08
  17  3.044E+03  9.780E-09
  17  3.500E+03  6.317E-09
  17  4.024E+03  4.078E-09
  17  4.627E+03  2.631E-09
  17  5.320E+03  1.696E-09
  17  6.116E+03  1.093E-09
  17  7.032E+03  7.033E-10
  17  8.085E+03  4.528E-10
  17  9.296E+03  2.915E-10
  17  1.069E+04  1.874E-10
  17  1.229E+04  1.206E-10
  17  1.413E+04  7.746E-11
  17  1.625E+04  4.981E-11
  17  1.868E+04  3.201E-11
  17  2.148E+04  2.058E-11
  17  2.469E+04  1.322E-11
  17  2.839E+04  8.490E-12
  17  3.264E+04  5.452E-12
  17  3.753E+04  3.504E-12
  17  4.315E+04  2.250E-12
  17  4.961E+04  1.446E-12
  17  5.704E+04  9.274E-13
  17  6.558E+04  5.957E-13
  17  7.541E+04  3.825E-13
  17  8.670E+04  2.457E-13
  17  9.968E+04  1.577E-13
  17  1.146E+05  1.013E-13
  17  1.318E+05  6.495E-14
  17  1.515E+05  4.175E-14
  17  1.742E+05  2.677E-14
  17  2.003E+05  1.723E-14
  17  2.303E+05  1.101E-14
  17  2.648E+05  7.117E-15
  17  3.044E+05  4.522E-15
  17  3.500E+05  2.946E-15
  18  4.000E-01  1.295E-04
  18  4.599E-01  1.503E-04
  18  5.288E-01  1.744E-04
  18  6.080E-01  2.023E-04
  18  6.990E-01  2.345E-04
  18  8.037E-01  2.718E-04
  18  9.241E-01  3.146E-04
  18  1.062E+00  3.638E-04
  18  1.222E+00  4.200E-04
  18  1.404E+00  4.838E-04
  18  1.615E+00  5.557E-04
  18  1.857E+00  6.362E-04
  18  2.135E+00  7.255E-04
  18  2.454E+00  8.233E-04
  18  2.822E+00  9.292E-04
  18  3.245E+00  1.042E-03
  18  3.730E+00  1.160E-03
  18  4.289E+00  1.281E-03
  18  4.931E+00  1.402E-03
  18  5.670E+00  1.520E-03
  18  6.519E+00  1.631E-03
  18  7.495E+00  1.729E-03
  18  8.618E+00  1.811E-03
  18  9.908E+00  1.872E-03
  18  1.139E+01  1.908E-03
  18  1.310E+01  1.916E-03
  18  1.506E+01  1.895E-03
  18  1.732E+01  1.843E-03
  18  1.991E+01  1.762E-03
  18  2.289E+01  1.655E-03
  18  2.632E+01  1.526E-03
  18  3.026E+01  1.382E-03
  18  3.479E+01  1.227E-03
  18  4.000E+01  1.070E-03
  18  4.599E+01  9.152E-04
  18  5.288E+01  7.677E-04
  18  6.080E+01  6.320E-04
  18  6.990E+01  5.109E-04
  18  8.037E+01  4.057E-04
  18  9.241E+01  3.169E-04
  18  1.062E+02  2.437E-04
  18  1.222E+02  1.846E-04
  18  1.404E+02  1.377E-04
  18  1.615E+02  1.013E-04
  18  1.857E+02  7.373E-05
  18  2.135E+02  5.302E-05
  18  2.454E+02  3.775E-05
  18  2.822E+02  2.662E-05
  18  3.245E+02  1.862E-05
  18  3.730E+02  1.292E-05
  18  4.289E+02  8.904E-06
  18  4.931E+02  6.100E-06
  18  5.670E+02  4.159E-06
  18  6.519E+02  2.819E-06
  18  7.495E+02  1.904E-06
  18  8.618E+02  1.281E-06
  18  9.908E+02  8.593E-07
  18  1.139E+03  5.737E-07
  18  1.310E+03  3.831E-07
  18  1.506E+03  2.544E-07
  18  1.732E+03  1.691E-07
  18  1.991E+03  1.120E-07
  18  2.289E+03  7.418E-08
  18  2.632E+03  4.899E-08
  18  3.026E+03  3.236E-08
  18  3.479E+03  2.132E-08
  18  4.000E+03  1.406E-08
  18  4.599E+03  9.254E-09
  18  5.288E+03  6.089E-09
  18  6.080E+03  4.002E-09
  18  6.990E+03  2.630E-09
  18  8.037E+03  1.729E-09
  18  9.241E+03  1.134E-09
  18  1.062E+04  7.448E-10
  18  1.222E+04  4.888E-10
  18  1.404E+04  3.205E-10
  18  1.615E+04  2.104E-10
  18  1.857E+04  1.379E-10
  18  2.135E+04  9.044E-11
  18  2.454E+04  5.929E-11
  18  2.822E+04  3.886E-11
  18  3.245E+04  2.548E-11
  18  3.730E+04  1.668E-11
  18  4.289E+04  1.095E-11
  18  4.931E+04  7.162E-12
  18  5.670E+04  4.699E-12
  18  6.519E+04  3.077E-12
  18  7.495E+04  2.014E-12
  18  8.618E+04  1.321E-12
  18  9.908E+04  8.650E-13
  18  1.139E+05  5.664E-13
  18  1.310E+05  3.713E-13
  18  1.506E+05  2.429E-13
  18  1.732E+05  1.594E-13
  18  1.991E+05  1.042E-13
  18  2.289E+05  6.839E-14
  18  2.632E+05  4.465E-14
  18  3.026E+05  2.940E-14
  18  3.479E+05  1.910E-14
  18  4.000E+05  1.268E-14
  19  3.900E-01  8.963E-05
  19  4.484E-01  1.040E-04
  19  5.156E-01  1.207E-04
  19  5.928E-01  1.400E-04
  19  6.815E-01  1.623E-04
  19  7.836E-01  1.882E-04
  19  9.010E-01  2.180E-04
  19  1.036E+00  2.523E-04
  19  1.191E+00  2.916E-04
  19  1.369E+00  3.364E-04
  19  1.574E+00  3.872E-04
  19  1.810E+00  4.444E-04
  19  2.081E+00  5.083E-04
  19  2.393E+00  5.790E-04
  19  2.751E+00  6.563E-04
  19  3.163E+00  7.396E-04
  19  3.637E+00  8.280E-04
  19  4.182E+00  9.201E-04
  19  4.808E+00  1.014E-03
  19  5.528E+00  1.107E-03
  19  6.356E+00  1.196E-03
  19  7.308E+00  1.278E-03
  19  8.402E+00  1.349E-03
  19  9.661E+00  1.406E-03
  19  1.111E+01  1.444E-03
  19  1.277E+01  1.462E-03
  19  1.468E+01  1.456E-03
  19  1.688E+01  1.426E-03
  19  1.941E+01  1.373E-03
  19  2.232E+01  1.297E-03
  19  2.566E+01  1.202E-03
  19  2.950E+01  1.093E-03
  19  3.392E+01  9.743E-04
  19  3.900E+01  8.511E-04
  19  4.484E+01  7.284E-04
  19  5.156E+01  6.111E-04
  19  5.928E+01  5.027E-04
  19  6.815E+01  4.056E-04
  19  7.836E+01  3.210E-04
  19  9.010E+01  2.497E-04
  19  1.036E+02  1.909E-04
  19  1.191E+02  1.436E-04
  19  1.369E+02  1.064E-04
  19  1.574E+02  7.773E-05
  19  1.810E+02  5.603E-05
  19  2.081E+02  3.994E-05
  19  2.393E+02  2.815E-05
  19  2.751E+02  1.963E-05
  19  3.163E+02  1.358E-05
  19  3.637E+02  9.316E-06
  19  4.182E+02  6.343E-06
  19  4.808E+02  4.294E-06
  19  5.528E+02  2.887E-06
  19  6.356E+02  1.931E-06
  19  7.308E+02  1.289E-06
  19  8.402E+02  8.542E-07
  19  9.661E+02  5.651E-07
  19  1.111E+03  3.727E-07
  19  1.277E+03  2.450E-07
  19  1.468E+03  1.607E-07
  19  1.688E+03  1.051E-07
  19  1.941E+03  6.866E-08
  19  2.232E+03  4.485E-08
  19  2.566E+03  2.917E-08
  19  2.950E+03  1.900E-08
  19  3.392E+03  1.233E-08
  19  3.900E+03  8.013E-09
  19  4.484E+03  5.195E-09
  19  5.156E+03  3.369E-09
  19  5.928E+03  2.183E-09
  19  6.815E+03  1.413E-09
  19  7.836E+03  9.143E-10
  19  9.010E+03  5.917E-10
  19  1.036E+04  3.823E-10
  19  1.191E+04  2.475E-10
  19  1.369E+04  1.597E-10
  19  1.574E+04  1.033E-10
  19  1.810E+04  6.672E-11
  19  2.081E+04  4.309E-11
  19  2.393E+04  2.784E-11
  19  2.751E+04  1.797E-11
  19  3.163E+04  1.160E-11
  19  3.637E+04  7.494E-12
  19  4.182E+04  4.834E-12
  19  4.808E+04  3.123E-12
  19  5.528E+04  2.014E-12
  19  6.356E+04  1.299E-12
  19  7.308E+04  8.390E-13
  19  8.402E+04  5.413E-13
  19  9.661E+04  3.495E-13
  19  1.111E+05  2.255E-13
  19  1.277E+05  1.454E-13
  19  1.468E+05  9.383E-14
  19  1.688E+05  6.061E-14
  19  1.941E+05  3.904E-14
  19  2.232E+05  2.526E-14
  19  2.566E+05  1.622E-14
  19  2.950E+05  1.053E-14
  19  3.392E+05  6.735E-15
  19  3.900E+05  4.405E-15
  20  4.000E-01  2.965E-04
  20  4.599E-01  3.447E-04
  20  5.288E-01  4.007E-04
  20  6.080E-01  4.657E-04
  20  6.990E-01  5.411E-04
  20  8.037E-01  6.282E-04
  20  9.241E-01  7.287E-04
  20  1.062E+00  8.440E-04
  20  1.222E+00  9.756E-04
  20  1.404E+00  1.125E-03
  20  1.615E+00  1.292E-03
  20  1.857E+00  1.479E-03
  20  2.135E+00  1.684E-03
  20  2.454E+00  1.906E-03
  20  2.822E+00  2.143E-03
  20  3.245E+00  2.390E-03
  20  3.730E+00  2.643E-03
  20  4.289E+00  2.895E-03
  20  4.931E+00  3.138E-03
  20  5.670E+00  3.363E-03
  20  6.519E+00  3.562E-03
  20  7.495E+00  3.725E-03
  20  8.618E+00  3.844E-03
  20  9.908E+00  3.912E-03
  20  1.139E+01  3.923E-03
  20  1.310E+01  3.875E-03
  20  1.506E+01  3.768E-03
  20  1.732E+01  3.606E-03
  20  1.991E+01  3.395E-03
  20  2.289E+01  3.142E-03
  20  2.632E+01  2.859E-03
  20  3.026E+01  2.556E-03
  20  3.479E+01  2.246E-03
  20  4.000E+01  1.939E-03
  20  4.599E+01  1.646E-03
  20  5.288E+01  1.373E-03
  20  6.080E+01  1.126E-03
  20  6.990E+01  9.080E-04
  20  8.037E+01  7.206E-04
  20  9.241E+01  5.632E-04
  20  1.062E+02  4.338E-04
  20  1.222E+02  3.296E-04
  20  1.404E+02  2.471E-04
  20  1.615E+02  1.829E-04
  20  1.857E+02  1.339E-04
  20  2.135E+02  9.706E-05
  20  2.454E+02  6.962E-05
  20  2.822E+02  4.948E-05
  20  3.245E+02  3.490E-05
  20  3.730E+02  2.445E-05
  20  4.289E+02  1.701E-05
  20  4.931E+02  1.175E-05
  20  5.670E+02  8.090E-06
  20  6.519E+02  5.535E-06
  20  7.495E+02  3.779E-06
  20  8.618E+02  2.563E-06
  20  9.908E+02  1.737E-06
  20  1.139E+03  1.172E-06
  20  1.310E+03  7.892E-07
  20  1.506E+03  5.306E-07
  20  1.732E+03  3.553E-07
  20  1.991E+03  2.380E-07
  20  2.289E+03  1.590E-07
  20  2.632E+03  1.061E-07
  20  3.026E+03  7.078E-08
  20  3.479E+03  4.709E-08
  20  4.000E+03  3.135E-08
  20  4.599E+03  2.084E-08
  20  5.288E+03  1.384E-08
  20  6.080E+03  9.198E-09
  20  6.990E+03  6.096E-09
  20  8.037E+03  4.049E-09
  20  9.241E+03  2.683E-09
  20  1.062E+04  1.779E-09
  20  1.222E+04  1.179E-09
  20  1.404E+04  7.802E-10
  20  1.615E+04  5.173E-10
  20  1.857E+04  3.425E-10
  20  2.135E+04  2.267E-10
  20  2.454E+04  1.502E-10
  20  2.822E+04  9.932E-11
  20  3.245E+04  6.578E-11
  20  3.730E+04  4.351E-11
  20  4.289E+04  2.881E-11
  20  4.931E+04  1.906E-11
  20  5.670E+04  1.260E-11
  20  6.519E+04  8.340E-12
  20  7.495E+04  5.520E-12
  20  8.618E+04  3.649E-12
  20  9.908E+04  2.417E-12
  20  1.139E+05  1.595E-12
  20  1.310E+05  1.058E-12
  20  1.506E+05  6.981E-13
  20  1.732E+05  4.627E-13
  20  1.991E+05  3.054E-13
  20  2.289E+05  2.025E-13
  20  2.632E+05  1.334E-13
  20  3.026E+05  8.876E-14
  20  3.479E+05  5.818E-14
  20  4.000E+05  3.901E-14
  21  4.500E-01  5.028E-05
  21  5.174E-01  5.839E-05
  21  5.949E-01  6.781E-05
  21  6.840E-01  7.872E-05
  21  7.864E-01  9.134E-05
  21  9.042E-01  1.059E-04
  21  1.040E+00  1.227E-04
  21  1.195E+00  1.420E-04
  21  1.374E+00  1.639E-04
  21  1.580E+00  1.888E-04
  21  1.817E+00  2.169E-04
  21  2.089E+00  2.481E-04
  21  2.402E+00  2.826E-04
  21  2.761E+00  3.201E-04
  21  3.175E+00  3.603E-04
  21  3.650E+00  4.028E-04
  21  4.197E+00  4.467E-04
  21  4.825E+00  4.910E-04
  21  5.548E+00  5.344E-04
  21  6.379E+00  5.757E-04
  21  7.334E+00  6.131E-04
  21  8.432E+00  6.450E-04
  21  9.695E+00  6.699E-04
  21  1.115E+01  6.862E-04
  21  1.282E+01  6.928E-04
  21  1.474E+01  6.888E-04
  21  1.694E+01  6.740E-04
  21  1.948E+01  6.487E-04
  21  2.240E+01  6.137E-04
  21  2.575E+01  5.706E-04
  21  2.961E+01  5.209E-04
  21  3.404E+01  4.667E-04
  21  3.914E+01  4.104E-04
  21  4.500E+01  3.542E-04
  21  5.174E+01  2.999E-04
  21  5.949E+01  2.492E-04
  21  6.840E+01  2.034E-04
  21  7.864E+01  1.630E-04
  21  9.042E+01  1.284E-04
  21  1.040E+02  9.946E-05
  21  1.195E+02  7.587E-05
  21  1.374E+02  5.698E-05
  21  1.580E+02  4.217E-05
  21  1.817E+02  3.083E-05
  21  2.089E+02  2.227E-05
  21  2.402E+02  1.589E-05
  21  2.761E+02  1.123E-05
  21  3.175E+02  7.863E-06
  21  3.650E+02  5.459E-06
  21  4.197E+02  3.757E-06
  21  4.825E+02  2.570E-06
  21  5.548E+02  1.749E-06
  21  6.379E+02  1.182E-06
  21  7.334E+02  7.949E-07
  21  8.432E+02  5.327E-07
  21  9.695E+02  3.554E-07
  21  1.115E+03  2.366E-07
  21  1.282E+03  1.568E-07
  21  1.474E+03  1.036E-07
  21  1.694E+03  6.845E-08
  21  1.948E+03  4.504E-08
  21  2.240E+03  2.963E-08
  21  2.575E+03  1.943E-08
  21  2.961E+03  1.273E-08
  21  3.404E+03  8.338E-09
  21  3.914E+03  5.453E-09
  21  4.500E+03  3.562E-09
  21  5.174E+03  2.326E-09
  21  5.949E+03  1.517E-09
  21  6.840E+03  9.893E-10
  21  7.864E+03  6.447E-10
  21  9.042E+03  4.196E-10
  21  1.040E+04  2.735E-10
  21  1.195E+04  1.778E-10
  21  1.374E+04  1.158E-10
  21  1.580E+04  7.527E-11
  21  1.817E+04  4.898E-11
  21  2.089E+04  3.185E-11
  21  2.402E+04  2.068E-11
  21  2.761E+04  1.347E-11
  21  3.175E+04  8.739E-12
  21  3.650E+04  5.683E-12
  21  4.197E+04  3.692E-12
  21  4.825E+04  2.398E-12
  21  5.548E+04  1.559E-12
  21  6.379E+04  1.012E-12
  21  7.334E+04  6.580E-13
  21  8.432E+04  4.271E-13
  21  9.695E+04  2.774E-13
  21  1.115E+05  1.802E-13
  21  1.282E+05  1.171E-13
  21  1.474E+05  7.602E-14
  21  1.694E+05  4.937E-14
  21  1.948E+05  3.206E-14
  21  2.240E+05  2.080E-14
  21  2.575E+05  1.355E-14
  21  2.961E+05  8.760E-15
  21  3.404E+05  5.724E-15
  21  3.914E+05  3.681E-15
  21  4.500E+05  2.425E-15
  22  4.800E-01  2.155E-04
  22  5.519E-01  2.505E-04
  22  6.345E-01  2.911E-04
  22  7.296E-01  3.382E-04
  22  8.388E-01  3.927E-04
  22  9.644E-01  4.556E-04
  22  1.109E+00  5.279E-04
  22  1.275E+00  6.106E-04
  22  1.466E+00  7.047E-04
  22  1.685E+00  8.108E-04
  22  1.938E+00  9.293E-04
  22  2.228E+00  1.060E-03
  22  2.562E+00  1.203E-03
  22  2.945E+00  1.357E-03
  22  3.386E+00  1.519E-03
  22  3.893E+00  1.687E-03
  22  4.476E+00  1.856E-03
  22  5.147E+00  2.022E-03
  22  5.918E+00  2.179E-03
  22  6.804E+00  2.322E-03
  22  7.823E+00  2.443E-03
  22  8.994E+00  2.538E-03
  22  1.034E+01  2.600E-03
  22  1.189E+01  2.626E-03
  22  1.367E+01  2.613E-03
  22  1.572E+01  2.560E-03
  22  1.807E+01  2.469E-03
  22  2.078E+01  2.341E-03
  22  2.389E+01  2.183E-03
  22  2.747E+01  2.000E-03
  22  3.158E+01  1.801E-03
  22  3.631E+01  1.592E-03
  22  4.175E+01  1.383E-03
  22  4.800E+01  1.180E-03
  22  5.519E+01  9.881E-04
  22  6.345E+01  8.129E-04
  22  7.296E+01  6.572E-04
  22  8.388E+01  5.224E-04
  22  9.644E+01  4.082E-04
  22  1.109E+02  3.140E-04
  22  1.275E+02  2.381E-04
  22  1.466E+02  1.778E-04
  22  1.685E+02  1.310E-04
  22  1.938E+02  9.530E-05
  22  2.228E+02  6.851E-05
  22  2.562E+02  4.870E-05
  22  2.945E+02  3.430E-05
  22  3.386E+02  2.395E-05
  22  3.893E+02  1.657E-05
  22  4.476E+02  1.137E-05
  22  5.147E+02  7.765E-06
  22  5.918E+02  5.266E-06
  22  6.804E+02  3.551E-06
  22  7.823E+02  2.385E-06
  22  8.994E+02  1.593E-06
  22  1.034E+03  1.061E-06
  22  1.189E+03  7.043E-07
  22  1.367E+03  4.659E-07
  22  1.572E+03  3.074E-07
  22  1.807E+03  2.024E-07
  22  2.078E+03  1.330E-07
  22  2.389E+03  8.728E-08
  22  2.747E+03  5.713E-08
  22  3.158E+03  3.734E-08
  22  3.631E+03  2.442E-08
  22  4.175E+03  1.592E-08
  22  4.800E+03  1.039E-08
  22  5.519E+03  6.765E-09
  22  6.345E+03  4.401E-09
  22  7.296E+03  2.865E-09
  22  8.388E+03  1.864E-09
  22  9.644E+03  1.211E-09
  22  1.109E+04  7.871E-10
  22  1.275E+04  5.107E-10
  22  1.466E+04  3.317E-10
  22  1.685E+04  2.155E-10
  22  1.938E+04  1.397E-10
  22  2.228E+04  9.072E-11
  22  2.562E+04  5.877E-11
  22  2.945E+04  3.819E-11
  22  3.386E+04  2.474E-11
  22  3.893E+04  1.605E-11
  22  4.476E+04  1.041E-11
  22  5.147E+04  6.745E-12
  22  5.918E+04  4.372E-12
  22  6.804E+04  2.835E-12
  22  7.823E+04  1.838E-12
  22  8.994E+04  1.191E-12
  22  1.034E+05  7.718E-13
  22  1.189E+05  5.007E-13
  22  1.367E+05  3.242E-13
  22  1.572E+05  2.104E-13
  22  1.807E+05  1.361E-13
  22  2.078E+05  8.839E-14
  22  2.389E+05  5.715E-14
  22  2.747E+05  3.713E-14
  22  3.158E+05  2.399E-14
  22  3.631E+05  1.562E-14
  22  4.175E+05  1.004E-14
  22  4.800E+05  6.595E-15
  23  5.100E-01  9.117E-05
  23  5.864E-01  1.059E-04
  23  6.742E-01  1.231E-04
  23  7.752E-01  1.429E-04
  23  8.912E-01  1.659E-04
  23  1.025E+00  1.924E-04
  23  1.178E+00  2.229E-04
  23  1.355E+00  2.578E-04
  23  1.557E+00  2.974E-04
  23  1.791E+00  3.421E-04
  23  2.059E+00  3.921E-04
  23  2.367E+00  4.474E-04
  23  2.722E+00  5.078E-04
  23  3.129E+00  5.728E-04
  23  3.598E+00  6.415E-04
  23  4.137E+00  7.128E-04
  23  4.756E+00  7.851E-04
  23  5.469E+00  8.562E-04
  23  6.288E+00  9.241E-04
  23  7.229E+00  9.861E-04
  23  8.312E+00  1.040E-03
  23  9.556E+00  1.082E-03
  23  1.099E+01  1.112E-03
  23  1.263E+01  1.126E-03
  23  1.452E+01  1.123E-03
  23  1.670E+01  1.104E-03
  23  1.920E+01  1.067E-03
  23  2.208E+01  1.016E-03
  23  2.538E+01  9.501E-04
  23  2.918E+01  8.736E-04
  23  3.355E+01  7.892E-04
  23  3.858E+01  7.003E-04
  23  4.436E+01  6.104E-04
  23  5.100E+01  5.227E-04
  23  5.864E+01  4.396E-04
  23  6.742E+01  3.631E-04
  23  7.752E+01  2.947E-04
  23  8.912E+01  2.350E-04
  23  1.025E+02  1.843E-04
  23  1.178E+02  1.424E-04
  23  1.355E+02  1.084E-04
  23  1.557E+02  8.130E-05
  23  1.791E+02  6.012E-05
  23  2.059E+02  4.391E-05
  23  2.367E+02  3.173E-05
  23  2.722E+02  2.265E-05
  23  3.129E+02  1.602E-05
  23  3.598E+02  1.123E-05
  23  4.137E+02  7.805E-06
  23  4.756E+02  5.385E-06
  23  5.469E+02  3.691E-06
  23  6.288E+02  2.515E-06
  23  7.229E+02  1.705E-06
  23  8.312E+02  1.150E-06
  23  9.556E+02  7.719E-07
  23  1.099E+03  5.169E-07
  23  1.263E+03  3.447E-07
  23  1.452E+03  2.292E-07
  23  1.670E+03  1.520E-07
  23  1.920E+03  1.006E-07
  23  2.208E+03  6.646E-08
  23  2.538E+03  4.382E-08
  23  2.918E+03  2.883E-08
  23  3.355E+03  1.897E-08
  23  3.858E+03  1.244E-08
  23  4.436E+03  8.167E-09
  23  5.100E+03  5.352E-09
  23  5.864E+03  3.505E-09
  23  6.742E+03  2.293E-09
  23  7.752E+03  1.501E-09
  23  8.912E+03  9.802E-10
  23  1.025E+04  6.412E-10
  23  1.178E+04  4.182E-10
  23  1.355E+04  2.733E-10
  23  1.557E+04  1.783E-10
  23  1.791E+04  1.164E-10
  23  2.059E+04  7.601E-11
  23  2.367E+04  4.951E-11
  23  2.722E+04  3.232E-11
  23  3.129E+04  2.106E-11
  23  3.598E+04  1.373E-11
  23  4.137E+04  8.958E-12
  23  4.756E+04  5.836E-12
  23  5.469E+04  3.806E-12
  23  6.288E+04  2.479E-12
  23  7.229E+04  1.616E-12
  23  8.312E+04  1.053E-12
  23  9.556E+04  6.862E-13
  23  1.099E+05  4.474E-13
  23  1.263E+05  2.914E-13
  23  1.452E+05  1.899E-13
  23  1.670E+05  1.237E-13
  23  1.920E+05  8.061E-14
  23  2.208E+05  5.255E-14
  23  2.538E+05  3.419E-14
  23  2.918E+05  2.231E-14
  23  3.355E+05  1.450E-14
  23  3.858E+05  9.484E-15
  23  4.436E+05  6.134E-15
  23  5.100E+05  4.049E-15
  24  5.200E-01  1.877E-04
  24  5.979E-01  2.182E-04
  24  6.874E-01  2.537E-04
  24  7.904E-01  2.947E-04
  24  9.087E-01  3.423E-04
  24  1.045E+00  3.972E-04
  24  1.201E+00  4.603E-04
  24  1.381E+00  5.324E-04
  24  1.588E+00  6.144E-04
  24  1.826E+00  7.069E-04
  24  2.099E+00  8.101E-04
  24  2.414E+00  9.241E-04
  24  2.775E+00  1.048E-03
  24  3.191E+00  1.181E-03
  24  3.668E+00  1.322E-03
  24  4.218E+00  1.466E-03
  24  4.850E+00  1.612E-03
  24  5.576E+00  1.754E-03
  24  6.411E+00  1.889E-03
  24  7.371E+00  2.010E-03
  24  8.475E+00  2.113E-03
  24  9.744E+00  2.192E-03
  24  1.120E+01  2.244E-03
  24  1.288E+01  2.265E-03
  24  1.481E+01  2.252E-03
  24  1.703E+01  2.206E-03
  24  1.958E+01  2.127E-03
  24  2.251E+01  2.018E-03
  24  2.588E+01  1.883E-03
  24  2.976E+01  1.729E-03
  24  3.421E+01  1.560E-03
  24  3.934E+01  1.383E-03
  24  4.523E+01  1.206E-03
  24  5.200E+01  1.033E-03
  24  5.979E+01  8.702E-04
  24  6.874E+01  7.203E-04
  24  7.904E+01  5.863E-04
  24  9.087E+01  4.695E-04
  24  1.045E+02  3.700E-04
  24  1.201E+02  2.872E-04
  24  1.381E+02  2.199E-04
  24  1.588E+02  1.659E-04
  24  1.826E+02  1.236E-04
  24  2.099E+02  9.093E-05
  24  2.414E+02  6.619E-05
  24  2.775E+02  4.764E-05
  24  3.191E+02  3.400E-05
  24  3.668E+02  2.406E-05
  24  4.218E+02  1.686E-05
  24  4.850E+02  1.174E-05
  24  5.576E+02  8.133E-06
  24  6.411E+02  5.591E-06
  24  7.371E+02  3.827E-06
  24  8.475E+02  2.607E-06
  24  9.744E+02  1.767E-06
  24  1.120E+03  1.196E-06
  24  1.288E+03  8.058E-07
  24  1.481E+03  5.408E-07
  24  1.703E+03  3.625E-07
  24  1.958E+03  2.423E-07
  24  2.251E+03  1.617E-07
  24  2.588E+03  1.077E-07
  24  2.976E+03  7.167E-08
  24  3.421E+03  4.758E-08
  24  3.934E+03  3.159E-08
  24  4.523E+03  2.094E-08
  24  5.200E+03  1.387E-08
  24  5.979E+03  9.180E-09
  24  6.874E+03  6.064E-09
  24  7.904E+03  4.013E-09
  24  9.087E+03  2.649E-09
  24  1.045E+04  1.750E-09
  24  1.201E+04  1.155E-09
  24  1.381E+04  7.618E-10
  24  1.588E+04  5.027E-10
  24  1.826E+04  3.316E-10
  24  2.099E+04  2.185E-10
  24  2.414E+04  1.442E-10
  24  2.775E+04  9.490E-11
  24  3.191E+04  6.259E-11
  24  3.668E+04  4.124E-11
  24  4.218E+04  2.716E-11
  24  4.850E+04  1.791E-11
  24  5.576E+04  1.178E-11
  24  6.411E+04  7.769E-12
  24  7.371E+04  5.114E-12
  24  8.475E+04  3.369E-12
  24  9.744E+04  2.220E-12
  24  1.120E+05  1.459E-12
  24  1.288E+05  9.624E-13
  24  1.481E+05  6.331E-13
  24  1.703E+05  4.175E-13
  24  1.958E+05  2.746E-13
  24  2.251E+05  1.810E-13
  24  2.588E+05  1.189E-13
  24  2.976E+05  7.855E-14
  24  3.421E+05  5.153E-14
  24  3.934E+05  3.411E-14
  24  4.523E+05  2.226E-14
  24  5.200E+05  1.486E-14
  25  5.500E-01  1.083E-04
  25  6.324E-01  1.258E-04
  25  7.271E-01  1.462E-04
  25  8.360E-01  1.698E-04
  25  9.611E-01  1.972E-04
  25  1.105E+00  2.287E-04
  25  1.271E+00  2.650E-04
  25  1.461E+00  3.064E-04
  25  1.680E+00  3.536E-04
  25  1.931E+00  4.067E-04
  25  2.220E+00  4.662E-04
  25  2.553E+00  5.319E-04
  25  2.935E+00  6.037E-04
  25  3.375E+00  6.809E-04
  25  3.880E+00  7.625E-04
  25  4.461E+00  8.471E-04
  25  5.129E+00  9.328E-04
  25  5.897E+00  1.017E-03
  25  6.781E+00  1.098E-03
  25  7.796E+00  1.171E-03
  25  8.964E+00  1.235E-03
  25  1.031E+01  1.286E-03
  25  1.185E+01  1.321E-03
  25  1.362E+01  1.339E-03
  25  1.566E+01  1.338E-03
  25  1.801E+01  1.316E-03
  25  2.071E+01  1.276E-03
  25  2.381E+01  1.217E-03
  25  2.737E+01  1.143E-03
  25  3.147E+01  1.055E-03
  25  3.619E+01  9.580E-04
  25  4.161E+01  8.550E-04
  25  4.784E+01  7.502E-04
  25  5.500E+01  6.473E-04
  25  6.324E+01  5.491E-04
  25  7.271E+01  4.578E-04
  25  8.360E+01  3.754E-04
  25  9.611E+01  3.029E-04
  25  1.105E+02  2.405E-04
  25  1.271E+02  1.883E-04
  25  1.461E+02  1.453E-04
  25  1.680E+02  1.106E-04
  25  1.931E+02  8.306E-05
  25  2.220E+02  6.167E-05
  25  2.553E+02  4.530E-05
  25  2.935E+02  3.291E-05
  25  3.375E+02  2.370E-05
  25  3.880E+02  1.692E-05
  25  4.461E+02  1.199E-05
  25  5.129E+02  8.426E-06
  25  5.897E+02  5.893E-06
  25  6.781E+02  4.094E-06
  25  7.796E+02  2.831E-06
  25  8.964E+02  1.949E-06
  25  1.031E+03  1.335E-06
  25  1.185E+03  9.123E-07
  25  1.362E+03  6.210E-07
  25  1.566E+03  4.217E-07
  25  1.801E+03  2.857E-07
  25  2.071E+03  1.930E-07
  25  2.381E+03  1.302E-07
  25  2.737E+03  8.774E-08
