2023.873973
    Z       E            F 
  17  9.296E+01  2.127E-04
  17  1.069E+02  1.553E-04
  17  1.229E+02  1.120E-04
  17  1.413E+02  7.969E-05
  17  1.625E+02  5.610E-05
  17  1.868E+02  3.911E-05
  17  2.148E+02  2.702E-05
  17  2.469E+02  1.852E-05
  17  2.839E+02  1.261E-05
  17  3.264E+02  8.523E-06
  17  3.752E+02  5.736E-06
  17  4.315E+02  3.834E-06
  17  4.960E+02  2.558E-06
  17  5.705E+02  1.696E-06
  17  6.559E+02  1.122E-06
  17  7.539E+02  7.407E-07
  17  8.670E+02  4.870E-07
  17  9.968E+02  3.197E-07
  17  1.146E+03  2.094E-07
  17  1.318E+03  1.370E-07
  17  1.515E+03  8.946E-08
  17  1.742E+03  5.836E-08
  17  2.003E+03  3.803E-08
  17  2.303E+03  2.475E-08
  17  2.648E+03  1.609E-08
  17  3.044E+03  1.046E-08
  17  3.500E+03  6.791E-09
  17  4.025E+03  4.404E-09
  17  4.627E+03  2.859E-09
  17  5.320E+03  1.853E-09
  17  6.118E+03  1.201E-09
  17  7.031E+03  7.789E-10
  17  8.085E+03  5.045E-10
  17  9.296E+03  3.267E-10
  17  1.069E+04  2.115E-10
  17  1.229E+04  1.369E-10
  17  1.413E+04  8.862E-11
  17  1.625E+04  5.733E-11
  17  1.868E+04  3.710E-11
  17  2.148E+04  2.401E-11
  17  2.469E+04  1.553E-11
  17  2.839E+04  1.005E-11
  17  3.264E+04  6.501E-12
  17  3.752E+04  4.208E-12
  17  4.316E+04  2.718E-12
  17  4.960E+04  1.761E-12
  17  5.705E+04  1.137E-12
  17  6.559E+04  7.354E-13
  17  7.539E+04  4.760E-13
  17  8.670E+04  3.077E-13
  17  9.968E+04  1.989E-13
  17  1.146E+05  1.286E-13
  17  1.318E+05  8.318E-14
  17  1.515E+05  5.378E-14
  17  1.742E+05  3.485E-14
  17  2.003E+05  2.250E-14
  17  2.303E+05  1.455E-14
  17  2.648E+05  9.403E-15
  17  3.044E+05  6.084E-15
  17  3.500E+05  3.931E-15
  18  4.000E-01  4.993E-03
  18  4.600E-01  5.179E-03
  18  5.288E-01  5.368E-03
  18  6.080E-01  5.558E-03
  18  6.992E-01  5.750E-03
  18  8.036E-01  5.941E-03
  18  9.240E-01  6.130E-03
  18  1.062E+00  6.316E-03
  18  1.222E+00  6.496E-03
  18  1.404E+00  6.667E-03
  18  1.615E+00  6.828E-03
  18  1.857E+00  6.975E-03
  18  2.135E+00  7.104E-03
  18  2.454E+00  7.211E-03
  18  2.822E+00  7.293E-03
  18  3.244E+00  7.344E-03
  18  3.730E+00  7.361E-03
  18  4.288E+00  7.338E-03
  18  4.932E+00  7.271E-03
  18  5.668E+00  7.158E-03
  18  6.520E+00  6.994E-03
  18  7.496E+00  6.779E-03
  18  8.616E+00  6.511E-03
  18  9.908E+00  6.193E-03
  18  1.139E+01  5.828E-03
  18  1.310E+01  5.421E-03
  18  1.506E+01  4.982E-03
  18  1.732E+01  4.518E-03
  18  1.991E+01  4.041E-03
  18  2.289E+01  3.563E-03
  18  2.632E+01  3.094E-03
  18  3.026E+01  2.646E-03
  18  3.479E+01  2.228E-03
  18  4.000E+01  1.847E-03
  18  4.600E+01  1.506E-03
  18  5.288E+01  1.210E-03
  18  6.080E+01  9.579E-04
  18  6.992E+01  7.467E-04
  18  8.036E+01  5.746E-04
  18  9.240E+01  4.360E-04
  18  1.062E+02  3.267E-04
  18  1.222E+02  2.419E-04
  18  1.404E+02  1.773E-04
  18  1.615E+02  1.286E-04
  18  1.857E+02  9.237E-05
  18  2.135E+02  6.584E-05
  18  2.454E+02  4.658E-05
  18  2.822E+02  3.272E-05
  18  3.244E+02  2.285E-05
  18  3.730E+02  1.587E-05
  18  4.288E+02  1.098E-05
  18  4.932E+02  7.546E-06
  18  5.668E+02  5.180E-06
  18  6.520E+02  3.534E-06
  18  7.496E+02  2.408E-06
  18  8.616E+02  1.637E-06
  18  9.908E+02  1.110E-06
  18  1.139E+03  7.506E-07
  18  1.310E+03  5.067E-07
  18  1.506E+03  3.418E-07
  18  1.732E+03  2.301E-07
  18  1.991E+03  1.548E-07
  18  2.289E+03  1.040E-07
  18  2.632E+03  6.982E-08
  18  3.026E+03  4.682E-08
  18  3.479E+03  3.139E-08
  18  4.000E+03  2.102E-08
  18  4.600E+03  1.407E-08
  18  5.288E+03  9.419E-09
  18  6.080E+03  6.301E-09
  18  6.992E+03  4.211E-09
  18  8.036E+03  2.818E-09
  18  9.240E+03  1.883E-09
  18  1.062E+04  1.258E-09
  18  1.222E+04  8.405E-10
  18  1.404E+04  5.616E-10
  18  1.615E+04  3.750E-10
  18  1.857E+04  2.503E-10
  18  2.135E+04  1.672E-10
  18  2.454E+04  1.116E-10
  18  2.822E+04  7.451E-11
  18  3.244E+04  4.974E-11
  18  3.730E+04  3.320E-11
  18  4.288E+04  2.217E-11
  18  4.932E+04  1.478E-11
  18  5.668E+04  9.879E-12
  18  6.520E+04  6.583E-12
  18  7.496E+04  4.394E-12
  18  8.616E+04  2.935E-12
  18  9.908E+04  1.957E-12
  18  1.139E+05  1.306E-12
  18  1.310E+05  8.710E-13
  18  1.506E+05  5.814E-13
  18  1.732E+05  3.879E-13
  18  1.991E+05  2.589E-13
  18  2.289E+05  1.728E-13
  18  2.632E+05  1.153E-13
  18  3.026E+05  7.690E-14
  18  3.479E+05  5.133E-14
  18  4.000E+05  3.423E-14
  19  3.900E-01  3.707E-03
  19  4.485E-01  3.897E-03
  19  5.156E-01  4.093E-03
  19  5.928E-01  4.295E-03
  19  6.817E-01  4.502E-03
  19  7.835E-01  4.711E-03
  19  9.009E-01  4.924E-03
  19  1.036E+00  5.137E-03
  19  1.191E+00  5.350E-03
  19  1.369E+00  5.559E-03
  19  1.574E+00  5.761E-03
  19  1.810E+00  5.954E-03
  19  2.081E+00  6.133E-03
  19  2.393E+00  6.294E-03
  19  2.751E+00  6.433E-03
  19  3.163E+00  6.544E-03
  19  3.637E+00  6.621E-03
  19  4.181E+00  6.660E-03
  19  4.809E+00  6.655E-03
  19  5.526E+00  6.601E-03
  19  6.357E+00  6.493E-03
  19  7.309E+00  6.330E-03
  19  8.401E+00  6.110E-03
  19  9.660E+00  5.833E-03
  19  1.111E+01  5.503E-03
  19  1.277E+01  5.126E-03
  19  1.468E+01  4.710E-03
  19  1.688E+01  4.266E-03
  19  1.941E+01  3.805E-03
  19  2.232E+01  3.339E-03
  19  2.566E+01  2.883E-03
  19  2.950E+01  2.446E-03
  19  3.392E+01  2.041E-03
  19  3.900E+01  1.673E-03
  19  4.485E+01  1.347E-03
  19  5.156E+01  1.068E-03
  19  5.928E+01  8.316E-04
  19  6.817E+01  6.372E-04
  19  7.835E+01  4.813E-04
  19  9.009E+01  3.580E-04
  19  1.036E+02  2.627E-04
  19  1.191E+02  1.902E-04
  19  1.369E+02  1.362E-04
  19  1.574E+02  9.639E-05
  19  1.810E+02  6.755E-05
  19  2.081E+02  4.692E-05
  19  2.393E+02  3.232E-05
  19  2.751E+02  2.210E-05
  19  3.163E+02  1.502E-05
  19  3.637E+02  1.014E-05
  19  4.181E+02  6.815E-06
  19  4.809E+02  4.552E-06
  19  5.526E+02  3.035E-06
  19  6.357E+02  2.010E-06
  19  7.309E+02  1.330E-06
  19  8.401E+02  8.775E-07
  19  9.660E+02  5.769E-07
  19  1.111E+03  3.786E-07
  19  1.277E+03  2.479E-07
  19  1.468E+03  1.622E-07
  19  1.688E+03  1.059E-07
  19  1.941E+03  6.909E-08
  19  2.232E+03  4.502E-08
  19  2.566E+03  2.930E-08
  19  2.950E+03  1.905E-08
  19  3.392E+03  1.238E-08
  19  3.900E+03  8.038E-09
  19  4.485E+03  5.213E-09
  19  5.156E+03  3.383E-09
  19  5.928E+03  2.194E-09
  19  6.817E+03  1.421E-09
  19  7.835E+03  9.219E-10
  19  9.009E+03  5.971E-10
  19  1.036E+04  3.866E-10
  19  1.191E+04  2.503E-10
  19  1.369E+04  1.621E-10
  19  1.574E+04  1.049E-10
  19  1.810E+04  6.786E-11
  19  2.081E+04  4.392E-11
  19  2.393E+04  2.842E-11
  19  2.751E+04  1.838E-11
  19  3.163E+04  1.190E-11
  19  3.637E+04  7.694E-12
  19  4.181E+04  4.980E-12
  19  4.809E+04  3.218E-12
  19  5.526E+04  2.084E-12
  19  6.357E+04  1.346E-12
  19  7.309E+04  8.704E-13
  19  8.401E+04  5.634E-13
  19  9.660E+04  3.642E-13
  19  1.111E+05  2.355E-13
  19  1.277E+05  1.522E-13
  19  1.468E+05  9.845E-14
  19  1.688E+05  6.365E-14
  19  1.941E+05  4.122E-14
  19  2.232E+05  2.663E-14
  19  2.566E+05  1.722E-14
  19  2.950E+05  1.113E-14
  19  3.392E+05  7.201E-15
  19  3.900E+05  4.653E-15
  20  4.000E-01  3.902E-01
  20  4.600E-01  3.481E-01
  20  5.288E-01  3.105E-01
  20  6.080E-01  2.768E-01
  20  6.992E-01  2.466E-01
  20  8.036E-01  2.197E-01
  20  9.240E-01  1.955E-01
  20  1.062E+00  1.739E-01
  20  1.222E+00  1.545E-01
  20  1.404E+00  1.372E-01
  20  1.615E+00  1.217E-01
  20  1.857E+00  1.078E-01
  20  2.135E+00  9.533E-02
  20  2.454E+00  8.420E-02
  20  2.822E+00  7.423E-02
  20  3.244E+00  6.532E-02
  20  3.730E+00  5.734E-02
  20  4.288E+00  5.023E-02
  20  4.932E+00  4.384E-02
  20  5.668E+00  3.818E-02
  20  6.520E+00  3.309E-02
  20  7.496E+00  2.859E-02
  20  8.616E+00  2.459E-02
  20  9.908E+00  2.105E-02
  20  1.139E+01  1.792E-02
  20  1.310E+01  1.516E-02
  20  1.506E+01  1.276E-02
  20  1.732E+01  1.066E-02
  20  1.991E+01  8.841E-03
  20  2.289E+01  7.279E-03
  20  2.632E+01  5.944E-03
  20  3.026E+01  4.812E-03
  20  3.479E+01  3.863E-03
  20  4.000E+01  3.073E-03
  20  4.600E+01  2.422E-03
  20  5.288E+01  1.892E-03
  20  6.080E+01  1.464E-03
  20  6.992E+01  1.123E-03
  20  8.036E+01  8.538E-04
  20  9.240E+01  6.432E-04
  20  1.062E+02  4.805E-04
  20  1.222E+02  3.561E-04
  20  1.404E+02  2.619E-04
  20  1.615E+02  1.912E-04
  20  1.857E+02  1.386E-04
  20  2.135E+02  9.988E-05
  20  2.454E+02  7.156E-05
  20  2.822E+02  5.098E-05
  20  3.244E+02  3.615E-05
  20  3.730E+02  2.552E-05
  20  4.288E+02  1.795E-05
  20  4.932E+02  1.256E-05
  20  5.668E+02  8.782E-06
  20  6.520E+02  6.106E-06
  20  7.496E+02  4.240E-06
  20  8.616E+02  2.940E-06
  20  9.908E+02  2.032E-06
  20  1.139E+03  1.402E-06
  20  1.310E+03  9.656E-07
  20  1.506E+03  6.645E-07
  20  1.732E+03  4.566E-07
  20  1.991E+03  3.135E-07
  20  2.289E+03  2.150E-07
  20  2.632E+03  1.473E-07
  20  3.026E+03  1.008E-07
  20  3.479E+03  6.903E-08
  20  4.000E+03  4.720E-08
  20  4.600E+03  3.225E-08
  20  5.288E+03  2.204E-08
  20  6.080E+03  1.505E-08
  20  6.992E+03  1.027E-08
  20  8.036E+03  7.020E-09
  20  9.240E+03  4.790E-09
  20  1.062E+04  3.268E-09
  20  1.222E+04  2.229E-09
  20  1.404E+04  1.520E-09
  20  1.615E+04  1.037E-09
  20  1.857E+04  7.067E-10
  20  2.135E+04  4.818E-10
  20  2.454E+04  3.285E-10
  20  2.822E+04  2.239E-10
  20  3.244E+04  1.527E-10
  20  3.730E+04  1.040E-10
  20  4.288E+04  7.096E-11
  20  4.932E+04  4.831E-11
  20  5.668E+04  3.296E-11
  20  6.520E+04  2.243E-11
  20  7.496E+04  1.529E-11
  20  8.616E+04  1.043E-11
  20  9.908E+04  7.101E-12
  20  1.139E+05  4.838E-12
  20  1.310E+05  3.295E-12
  20  1.506E+05  2.246E-12
  20  1.732E+05  1.530E-12
  20  1.991E+05  1.043E-12
  20  2.289E+05  7.108E-13
  20  2.632E+05  4.843E-13
  20  3.026E+05  3.298E-13
  20  3.479E+05  2.248E-13
  20  4.000E+05  1.531E-13
  21  4.500E-01  3.376E-03
  21  5.175E-01  3.453E-03
  21  5.949E-01  3.529E-03
  21  6.840E-01  3.603E-03
  21  7.866E-01  3.674E-03
  21  9.041E-01  3.743E-03
  21  1.039E+00  3.807E-03
  21  1.195E+00  3.867E-03
  21  1.374E+00  3.920E-03
  21  1.580E+00  3.966E-03
  21  1.817E+00  4.003E-03
  21  2.089E+00  4.030E-03
  21  2.402E+00  4.045E-03
  21  2.761E+00  4.046E-03
  21  3.175E+00  4.031E-03
  21  3.650E+00  3.999E-03
  21  4.197E+00  3.948E-03
  21  4.824E+00  3.876E-03
  21  5.549E+00  3.781E-03
  21  6.376E+00  3.665E-03
  21  7.335E+00  3.524E-03
  21  8.433E+00  3.360E-03
  21  9.693E+00  3.175E-03
  21  1.115E+01  2.969E-03
  21  1.282E+01  2.746E-03
  21  1.474E+01  2.510E-03
  21  1.694E+01  2.265E-03
  21  1.948E+01  2.016E-03
  21  2.240E+01  1.770E-03
  21  2.575E+01  1.530E-03
  21  2.961E+01  1.302E-03
  21  3.404E+01  1.091E-03
  21  3.914E+01  8.991E-04
  21  4.500E+01  7.289E-04
  21  5.175E+01  5.811E-04
  21  5.949E+01  4.562E-04
  21  6.840E+01  3.524E-04
  21  7.866E+01  2.679E-04
  21  9.041E+01  2.010E-04
  21  1.039E+02  1.485E-04
  21  1.195E+02  1.083E-04
  21  1.374E+02  7.804E-05
  21  1.580E+02  5.559E-05
  21  1.817E+02  3.917E-05
  21  2.089E+02  2.733E-05
  21  2.402E+02  1.890E-05
  21  2.761E+02  1.297E-05
  21  3.175E+02  8.836E-06
  21  3.650E+02  5.981E-06
  21  4.197E+02  4.024E-06
  21  4.824E+02  2.695E-06
  21  5.548E+02  1.794E-06
  21  6.377E+02  1.192E-06
  21  7.335E+02  7.867E-07
  21  8.433E+02  5.185E-07
  21  9.693E+02  3.410E-07
  21  1.115E+03  2.234E-07
  21  1.282E+03  1.461E-07
  21  1.474E+03  9.536E-08
  21  1.694E+03  6.218E-08
  21  1.948E+03  4.046E-08
  21  2.240E+03  2.630E-08
  21  2.575E+03  1.708E-08
  21  2.961E+03  1.108E-08
  21  3.404E+03  7.176E-09
  21  3.914E+03  4.648E-09
  21  4.500E+03  3.008E-09
  21  5.175E+03  1.944E-09
  21  5.949E+03  1.257E-09
  21  6.840E+03  8.124E-10
  21  7.866E+03  5.244E-10
  21  9.040E+03  3.390E-10
  21  1.040E+04  2.188E-10
  21  1.195E+04  1.412E-10
  21  1.374E+04  9.109E-11
  21  1.580E+04  5.878E-11
  21  1.817E+04  3.791E-11
  21  2.089E+04  2.444E-11
  21  2.402E+04  1.576E-11
  21  2.761E+04  1.016E-11
  21  3.175E+04  6.553E-12
  21  3.650E+04  4.225E-12
  21  4.197E+04  2.723E-12
  21  4.824E+04  1.757E-12
  21  5.548E+04  1.131E-12
  21  6.376E+04  7.299E-13
  21  7.335E+04  4.697E-13
  21  8.433E+04  3.028E-13
  21  9.693E+04  1.953E-13
  21  1.115E+05  1.258E-13
  21  1.282E+05  8.105E-14
  21  1.474E+05  5.220E-14
  21  1.694E+05  3.365E-14
  21  1.948E+05  2.168E-14
  21  2.240E+05  1.402E-14
  21  2.575E+05  9.009E-15
  21  2.961E+05  5.805E-15
  21  3.404E+05  3.738E-15
  21  3.914E+05  2.410E-15
  21  4.500E+05  1.552E-15
  22  4.800E-01  4.296E-02
  22  5.520E-01  4.131E-02
  22  6.346E-01  3.971E-02
  22  7.296E-01  3.814E-02
  22  8.390E-01  3.660E-02
  22  9.643E-01  3.509E-02
  22  1.109E+00  3.361E-02
  22  1.275E+00  3.215E-02
  22  1.466E+00  3.072E-02
  22  1.685E+00  2.930E-02
  22  1.938E+00  2.790E-02
  22  2.228E+00  2.651E-02
  22  2.562E+00  2.513E-02
  22  2.945E+00  2.376E-02
  22  3.386E+00  2.240E-02
  22  3.893E+00  2.105E-02
  22  4.476E+00  1.970E-02
  22  5.146E+00  1.837E-02
  22  5.918E+00  1.704E-02
  22  6.802E+00  1.573E-02
  22  7.824E+00  1.442E-02
  22  8.995E+00  1.315E-02
  22  1.034E+01  1.190E-02
  22  1.189E+01  1.068E-02
  22  1.367E+01  9.512E-03
  22  1.572E+01  8.389E-03
  22  1.807E+01  7.327E-03
  22  2.078E+01  6.331E-03
  22  2.389E+01  5.410E-03
  22  2.747E+01  4.568E-03
  22  3.158E+01  3.810E-03
  22  3.631E+01  3.137E-03
  22  4.175E+01  2.550E-03
  22  4.800E+01  2.046E-03
  22  5.520E+01  1.619E-03
  22  6.346E+01  1.265E-03
  22  7.296E+01  9.756E-04
  22  8.390E+01  7.426E-04
  22  9.643E+01  5.590E-04
  22  1.109E+02  4.155E-04
  22  1.275E+02  3.054E-04
  22  1.466E+02  2.221E-04
  22  1.685E+02  1.600E-04
  22  1.938E+02  1.142E-04
  22  2.228E+02  8.075E-05
  22  2.562E+02  5.669E-05
  22  2.945E+02  3.952E-05
  22  3.386E+02  2.737E-05
  22  3.893E+02  1.885E-05
  22  4.476E+02  1.291E-05
  22  5.146E+02  8.806E-06
  22  5.918E+02  5.971E-06
  22  6.802E+02  4.043E-06
  22  7.824E+02  2.721E-06
  22  8.995E+02  1.829E-06
  22  1.034E+03  1.227E-06
  22  1.189E+03  8.201E-07
  22  1.367E+03  5.473E-07
  22  1.572E+03  3.644E-07
  22  1.807E+03  2.425E-07
  22  2.078E+03  1.610E-07
  22  2.389E+03  1.068E-07
  22  2.747E+03  7.082E-08
  22  3.158E+03  4.688E-08
  22  3.631E+03  3.101E-08
  22  4.175E+03  2.050E-08
  22  4.800E+03  1.354E-08
  22  5.520E+03  8.938E-09
  22  6.346E+03  5.902E-09
  22  7.296E+03  3.894E-09
  22  8.390E+03  2.566E-09
  22  9.643E+03  1.694E-09
  22  1.109E+04  1.116E-09
  22  1.275E+04  7.356E-10
  22  1.466E+04  4.845E-10
  22  1.685E+04  3.193E-10
  22  1.938E+04  2.102E-10
  22  2.228E+04  1.384E-10
  22  2.562E+04  9.115E-11
  22  2.945E+04  6.002E-11
  22  3.386E+04  3.951E-11
  22  3.893E+04  2.601E-11
  22  4.476E+04  1.712E-11
  22  5.146E+04  1.128E-11
  22  5.918E+04  7.414E-12
  22  6.802E+04  4.886E-12
  22  7.824E+04  3.211E-12
  22  8.995E+04  2.113E-12
  22  1.034E+05  1.392E-12
  22  1.189E+05  9.155E-13
  22  1.367E+05  6.024E-13
  22  1.572E+05  3.962E-13
  22  1.807E+05  2.608E-13
  22  2.078E+05  1.716E-13
  22  2.389E+05  1.130E-13
  22  2.747E+05  7.435E-14
  22  3.158E+05  4.892E-14
  22  3.631E+05  3.217E-14
  22  4.175E+05  2.118E-14
  22  4.800E+05  1.393E-14
  23  5.100E-01  2.005E-02
  23  5.865E-01  1.928E-02
  23  6.742E-01  1.853E-02
  23  7.752E-01  1.780E-02
  23  8.915E-01  1.708E-02
  23  1.025E+00  1.638E-02
  23  1.178E+00  1.568E-02
  23  1.355E+00  1.500E-02
  23  1.558E+00  1.433E-02
  23  1.791E+00  1.367E-02
  23  2.059E+00  1.302E-02
  23  2.367E+00  1.237E-02
  23  2.722E+00  1.173E-02
  23  3.129E+00  1.109E-02
  23  3.598E+00  1.045E-02
  23  4.137E+00  9.822E-03
  23  4.756E+00  9.194E-03
  23  5.467E+00  8.571E-03
  23  6.288E+00  7.950E-03
  23  7.227E+00  7.339E-03
  23  8.313E+00  6.731E-03
  23  9.557E+00  6.135E-03
  23  1.099E+01  5.554E-03
  23  1.263E+01  4.986E-03
  23  1.452E+01  4.439E-03
  23  1.670E+01  3.915E-03
  23  1.920E+01  3.419E-03
  23  2.208E+01  2.954E-03
  23  2.538E+01  2.525E-03
  23  2.918E+01  2.132E-03
  23  3.355E+01  1.778E-03
  23  3.858E+01  1.464E-03
  23  4.435E+01  1.190E-03
  23  5.100E+01  9.547E-04
  23  5.865E+01  7.555E-04
  23  6.742E+01  5.904E-04
  23  7.752E+01  4.553E-04
  23  8.915E+01  3.465E-04
  23  1.025E+02  2.609E-04
  23  1.178E+02  1.939E-04
  23  1.355E+02  1.425E-04
  23  1.558E+02  1.036E-04
  23  1.791E+02  7.466E-05
  23  2.059E+02  5.327E-05
  23  2.367E+02  3.768E-05
  23  2.722E+02  2.646E-05
  23  3.129E+02  1.844E-05
  23  3.598E+02  1.277E-05
  23  4.137E+02  8.796E-06
  23  4.756E+02  6.024E-06
  23  5.467E+02  4.109E-06
  23  6.288E+02  2.787E-06
  23  7.227E+02  1.887E-06
  23  8.313E+02  1.270E-06
  23  9.557E+02  8.536E-07
  23  1.099E+03  5.726E-07
  23  1.263E+03  3.827E-07
  23  1.452E+03  2.554E-07
  23  1.670E+03  1.701E-07
  23  1.920E+03  1.131E-07
  23  2.208E+03  7.514E-08
  23  2.538E+03  4.986E-08
  23  2.918E+03  3.305E-08
  23  3.355E+03  2.188E-08
  23  3.858E+03  1.447E-08
  23  4.435E+03  9.569E-09
  23  5.100E+03  6.321E-09
  23  5.865E+03  4.171E-09
  23  6.742E+03  2.754E-09
  23  7.752E+03  1.817E-09
  23  8.915E+03  1.198E-09
  23  1.025E+04  7.906E-10
  23  1.178E+04  5.210E-10
  23  1.355E+04  3.433E-10
  23  1.558E+04  2.261E-10
  23  1.791E+04  1.490E-10
  23  2.059E+04  9.812E-11
  23  2.367E+04  6.459E-11
  23  2.722E+04  4.254E-11
  23  3.129E+04  2.801E-11
  23  3.598E+04  1.844E-11
  23  4.137E+04  1.214E-11
  23  4.756E+04  7.990E-12
  23  5.467E+04  5.263E-12
  23  6.288E+04  3.460E-12
  23  7.227E+04  2.280E-12
  23  8.313E+04  1.498E-12
  23  9.557E+04  9.862E-13
  23  1.099E+05  6.496E-13
  23  1.263E+05  4.272E-13
  23  1.452E+05  2.811E-13
  23  1.670E+05  1.849E-13
  23  1.920E+05  1.217E-13
  23  2.208E+05  8.007E-14
  23  2.538E+05  5.274E-14
  23  2.918E+05  3.469E-14
  23  3.355E+05  2.283E-14
  23  3.858E+05  1.501E-14
  23  4.435E+05  9.883E-15
  23  5.100E+05  6.499E-15
  24  5.200E-01  8.953E-02
  24  5.980E-01  8.320E-02
  24  6.874E-01  7.730E-02
  24  7.904E-01  7.177E-02
  24  9.090E-01  6.658E-02
  24  1.045E+00  6.174E-02
  24  1.201E+00  5.719E-02
  24  1.381E+00  5.293E-02
  24  1.588E+00  4.892E-02
  24  1.826E+00  4.517E-02
  24  2.099E+00  4.163E-02
  24  2.414E+00  3.831E-02
  24  2.775E+00  3.519E-02
  24  3.191E+00  3.226E-02
  24  3.669E+00  2.950E-02
  24  4.218E+00  2.690E-02
  24  4.850E+00  2.445E-02
  24  5.574E+00  2.215E-02
  24  6.412E+00  1.998E-02
  24  7.368E+00  1.796E-02
  24  8.476E+00  1.605E-02
  24  9.745E+00  1.427E-02
  24  1.120E+01  1.262E-02
  24  1.288E+01  1.108E-02
  24  1.481E+01  9.663E-03
  24  1.703E+01  8.360E-03
  24  1.958E+01  7.175E-03
  24  2.251E+01  6.102E-03
  24  2.588E+01  5.141E-03
  24  2.975E+01  4.289E-03
  24  3.421E+01  3.540E-03
  24  3.934E+01  2.890E-03
  24  4.522E+01  2.334E-03
  24  5.200E+01  1.863E-03
  24  5.980E+01  1.470E-03
  24  6.874E+01  1.148E-03
  24  7.904E+01  8.854E-04
  24  9.090E+01  6.753E-04
  24  1.045E+02  5.101E-04
  24  1.201E+02  3.810E-04
  24  1.381E+02  2.817E-04
  24  1.588E+02  2.063E-04
  24  1.826E+02  1.498E-04
  24  2.099E+02  1.079E-04
  24  2.414E+02  7.703E-05
  24  2.775E+02  5.464E-05
  24  3.191E+02  3.850E-05
  24  3.669E+02  2.697E-05
  24  4.218E+02  1.879E-05
  24  4.850E+02  1.302E-05
  24  5.574E+02  8.992E-06
  24  6.412E+02  6.175E-06
  24  7.368E+02  4.235E-06
  24  8.476E+02  2.887E-06
  24  9.745E+02  1.966E-06
  24  1.120E+03  1.336E-06
  24  1.288E+03  9.052E-07
  24  1.481E+03  6.122E-07
  24  1.703E+03  4.132E-07
  24  1.958E+03  2.787E-07
  24  2.251E+03  1.876E-07
  24  2.588E+03  1.262E-07
  24  2.975E+03  8.479E-08
  24  3.421E+03  5.691E-08
  24  3.934E+03  3.816E-08
  24  4.522E+03  2.559E-08
  24  5.200E+03  1.714E-08
  24  5.980E+03  1.147E-08
  24  6.874E+03  7.677E-09
  24  7.904E+03  5.136E-09
  24  9.090E+03  3.432E-09
  24  1.045E+04  2.297E-09
  24  1.201E+04  1.535E-09
  24  1.381E+04  1.026E-09
  24  1.588E+04  6.850E-10
  24  1.826E+04  4.577E-10
  24  2.099E+04  3.056E-10
  24  2.414E+04  2.040E-10
  24  2.775E+04  1.362E-10
  24  3.191E+04  9.097E-11
  24  3.669E+04  6.072E-11
  24  4.218E+04  4.054E-11
  24  4.850E+04  2.706E-11
  24  5.574E+04  1.807E-11
  24  6.412E+04  1.205E-11
  24  7.368E+04  8.051E-12
  24  8.476E+04  5.365E-12
  24  9.745E+04  3.581E-12
  24  1.120E+05  2.392E-12
  24  1.288E+05  1.595E-12
  24  1.481E+05  1.064E-12
  24  1.703E+05  7.099E-13
  24  1.958E+05  4.738E-13
  24  2.251E+05  3.161E-13
  24  2.588E+05  2.110E-13
  24  2.975E+05  1.408E-13
  24  3.421E+05  9.397E-14
  24  3.934E+05  6.267E-14
  24  4.522E+05  4.184E-14
  24  5.200E+05  2.790E-14
  25  5.500E-01  4.595E-02
  25  6.325E-01  4.271E-02
  25  7.271E-01  3.969E-02
  25  8.360E-01  3.686E-02
  25  9.614E-01  3.420E-02
  25  1.105E+00  3.172E-02
  25  1.270E+00  2.940E-02
  25  1.461E+00  2.721E-02
  25  1.680E+00  2.516E-02
  25  1.931E+00  2.324E-02
  25  2.220E+00  2.144E-02
  25  2.553E+00  1.974E-02
  25  2.935E+00  1.815E-02
  25  3.375E+00  1.665E-02
  25  3.880E+00  1.523E-02
  25  4.461E+00  1.391E-02
  25  5.129E+00  1.266E-02
  25  5.896E+00  1.148E-02
  25  6.782E+00  1.037E-02
  25  7.793E+00  9.339E-03
  25  8.965E+00  8.362E-03
  25  1.031E+01  7.453E-03
  25  1.185E+01  6.606E-03
  25  1.362E+01  5.817E-03
  25  1.566E+01  5.088E-03
  25  1.801E+01  4.417E-03
  25  2.071E+01  3.805E-03
  25  2.381E+01  3.250E-03
  25  2.737E+01  2.751E-03
  25  3.147E+01  2.306E-03
  25  3.618E+01  1.914E-03
  25  4.161E+01  1.572E-03
  25  4.783E+01  1.278E-03
  25  5.500E+01  1.027E-03
  25  6.325E+01  8.167E-04
  25  7.271E+01  6.425E-04
  25  8.360E+01  4.999E-04
  25  9.614E+01  3.847E-04
  25  1.105E+02  2.933E-04
  25  1.270E+02  2.212E-04
  25  1.461E+02  1.652E-04
  25  1.680E+02  1.223E-04
  25  1.931E+02  8.976E-05
  25  2.220E+02  6.534E-05
  25  2.553E+02  4.721E-05
  25  2.935E+02  3.388E-05
  25  3.375E+02  2.416E-05
  25  3.880E+02  1.713E-05
  25  4.461E+02  1.208E-05
  25  5.129E+02  8.482E-06
  25  5.896E+02  5.932E-06
  25  6.781E+02  4.127E-06
  25  7.794E+02  2.867E-06
  25  8.965E+02  1.981E-06
  25  1.031E+03  1.367E-06
  25  1.185E+03  9.415E-07
  25  1.362E+03  6.463E-07
  25  1.566E+03  4.431E-07
  25  1.801E+03  3.031E-07
  25  2.071E+03  2.072E-07
  25  2.381E+03  1.414E-07
  25  2.737E+03  9.643E-08
