2024.125683
   Z       E         F
  17  9.296E+01  1.275E-04
  17  1.069E+02  9.669E-05
  17  1.229E+02  7.235E-05
  17  1.413E+02  5.343E-05
  17  1.625E+02  3.899E-05
  17  1.868E+02  2.815E-05
  17  2.148E+02  2.012E-05
  17  2.469E+02  1.425E-05
  17  2.839E+02  1.001E-05
  17  3.264E+02  6.980E-06
  17  3.752E+02  4.836E-06
  17  4.316E+02  3.326E-06
  17  4.959E+02  2.280E-06
  17  5.705E+02  1.551E-06
  17  6.559E+02  1.052E-06
  17  7.539E+02  7.120E-07
  17  8.669E+02  4.794E-07
  17  9.968E+02  3.220E-07
  17  1.146E+03  2.156E-07
  17  1.318E+03  1.442E-07
  17  1.515E+03  9.615E-08
  17  1.742E+03  6.404E-08
  17  2.003E+03  4.259E-08
  17  2.303E+03  2.828E-08
  17  2.648E+03  1.875E-08
  17  3.044E+03  1.242E-08
  17  3.500E+03  8.223E-09
  17  4.025E+03  5.435E-09
  17  4.627E+03  3.594E-09
  17  5.320E+03  2.374E-09
  17  6.118E+03  1.567E-09
  17  7.032E+03  1.035E-09
  17  8.085E+03  6.827E-10
  17  9.296E+03  4.502E-10
  17  1.069E+04  2.967E-10
  17  1.229E+04  1.956E-10
  17  1.413E+04  1.289E-10
  17  1.625E+04  8.488E-11
  17  1.868E+04  5.592E-11
  17  2.148E+04  3.683E-11
  17  2.469E+04  2.425E-11
  17  2.839E+04  1.597E-11
  17  3.264E+04  1.051E-11
  17  3.752E+04  6.927E-12
  17  4.316E+04  4.554E-12
  17  4.960E+04  3.002E-12
  17  5.705E+04  1.973E-12
  17  6.559E+04  1.299E-12
  17  7.539E+04  8.555E-13
  17  8.670E+04  5.627E-13
  17  9.968E+04  3.703E-13
  17  1.146E+05  2.435E-13
  17  1.318E+05  1.603E-13
  17  1.515E+05  1.055E-13
  17  1.742E+05  6.942E-14
  17  2.003E+05  4.569E-14
  17  2.303E+05  3.006E-14
  17  2.648E+05  1.977E-14
  17  3.044E+05  1.302E-14
  17  3.500E+05  8.562E-15
  18  4.000E-01  2.211E-04
  18  4.600E-01  2.521E-04
  18  5.288E-01  2.869E-04
  18  6.080E-01  3.261E-04
  18  6.992E-01  3.701E-04
  18  8.036E-01  4.191E-04
  18  9.240E-01  4.737E-04
  18  1.062E+00  5.341E-04
  18  1.222E+00  6.007E-04
  18  1.404E+00  6.733E-04
  18  1.615E+00  7.522E-04
  18  1.857E+00  8.371E-04
  18  2.135E+00  9.274E-04
  18  2.454E+00  1.023E-03
  18  2.822E+00  1.121E-03
  18  3.244E+00  1.222E-03
  18  3.730E+00  1.324E-03
  18  4.288E+00  1.423E-03
  18  4.932E+00  1.517E-03
  18  5.668E+00  1.604E-03
  18  6.520E+00  1.680E-03
  18  7.496E+00  1.741E-03
  18  8.616E+00  1.784E-03
  18  9.908E+00  1.807E-03
  18  1.139E+01  1.808E-03
  18  1.310E+01  1.784E-03
  18  1.506E+01  1.736E-03
  18  1.732E+01  1.664E-03
  18  1.991E+01  1.570E-03
  18  2.289E+01  1.458E-03
  18  2.632E+01  1.332E-03
  18  3.026E+01  1.196E-03
  18  3.479E+01  1.055E-03
  18  4.000E+01  9.153E-04
  18  4.600E+01  7.799E-04
  18  5.288E+01  6.533E-04
  18  6.080E+01  5.378E-04
  18  6.992E+01  4.353E-04
  18  8.036E+01  3.470E-04
  18  9.240E+01  2.721E-04
  18  1.062E+02  2.102E-04
  18  1.222E+02  1.601E-04
  18  1.404E+02  1.204E-04
  18  1.615E+02  8.940E-05
  18  1.857E+02  6.561E-05
  18  2.135E+02  4.766E-05
  18  2.454E+02  3.429E-05
  18  2.822E+02  2.445E-05
  18  3.244E+02  1.730E-05
  18  3.730E+02  1.215E-05
  18  4.288E+02  8.484E-06
  18  4.932E+02  5.880E-06
  18  5.668E+02  4.063E-06
  18  6.520E+02  2.788E-06
  18  7.496E+02  1.908E-06
  18  8.616E+02  1.302E-06
  18  9.908E+02  8.842E-07
  18  1.139E+03  5.992E-07
  18  1.310E+03  4.049E-07
  18  1.506E+03  2.732E-07
  18  1.732E+03  1.839E-07
  18  1.991E+03  1.236E-07
  18  2.289E+03  8.298E-08
  18  2.632E+03  5.561E-08
  18  3.026E+03  3.722E-08
  18  3.479E+03  2.490E-08
  18  4.000E+03  1.664E-08
  18  4.600E+03  1.110E-08
  18  5.288E+03  7.414E-09
  18  6.080E+03  4.944E-09
  18  6.992E+03  3.294E-09
  18  8.036E+03  2.197E-09
  18  9.240E+03  1.463E-09
  18  1.062E+04  9.743E-10
  18  1.222E+04  6.484E-10
  18  1.404E+04  4.316E-10
  18  1.615E+04  2.872E-10
  18  1.857E+04  1.910E-10
  18  2.135E+04  1.270E-10
  18  2.454E+04  8.449E-11
  18  2.822E+04  5.618E-11
  18  3.244E+04  3.736E-11
  18  3.730E+04  2.483E-11
  18  4.288E+04  1.652E-11
  18  4.932E+04  1.097E-11
  18  5.668E+04  7.301E-12
  18  6.520E+04  4.845E-12
  18  7.496E+04  3.221E-12
  18  8.616E+04  2.142E-12
  18  9.908E+04  1.423E-12
  18  1.139E+05  9.456E-13
  18  1.310E+05  6.281E-13
  18  1.506E+05  4.175E-13
  18  1.732E+05  2.774E-13
  18  1.991E+05  1.843E-13
  18  2.289E+05  1.225E-13
  18  2.632E+05  8.140E-14
  18  3.026E+05  5.407E-14
  18  3.479E+05  3.594E-14
  18  4.000E+05  2.387E-14
  19  3.900E-01  1.634E-04
  19  4.485E-01  1.864E-04
  19  5.156E-01  2.122E-04
  19  5.928E-01  2.413E-04
  19  6.817E-01  2.740E-04
  19  7.835E-01  3.104E-04
  19  9.009E-01  3.511E-04
  19  1.036E+00  3.962E-04
  19  1.191E+00  4.459E-04
  19  1.369E+00  5.002E-04
  19  1.574E+00  5.594E-04
  19  1.810E+00  6.232E-04
  19  2.081E+00  6.913E-04
  19  2.393E+00  7.632E-04
  19  2.751E+00  8.380E-04
  19  3.163E+00  9.148E-04
  19  3.637E+00  9.922E-04
  19  4.181E+00  1.068E-03
  19  4.809E+00  1.141E-03
  19  5.526E+00  1.208E-03
  19  6.357E+00  1.267E-03
  19  7.309E+00  1.315E-03
  19  8.401E+00  1.350E-03
  19  9.660E+00  1.370E-03
  19  1.111E+01  1.371E-03
  19  1.277E+01  1.354E-03
  19  1.468E+01  1.319E-03
  19  1.688E+01  1.264E-03
  19  1.941E+01  1.193E-03
  19  2.232E+01  1.107E-03
  19  2.566E+01  1.010E-03
  19  2.950E+01  9.051E-04
  19  3.392E+01  7.969E-04
  19  3.900E+01  6.889E-04
  19  4.485E+01  5.847E-04
  19  5.156E+01  4.876E-04
  19  5.928E+01  3.993E-04
  19  6.817E+01  3.212E-04
  19  7.835E+01  2.543E-04
  19  9.009E+01  1.979E-04
  19  1.036E+02  1.516E-04
  19  1.191E+02  1.144E-04
  19  1.369E+02  8.523E-05
  19  1.574E+02  6.262E-05
  19  1.810E+02  4.546E-05
  19  2.081E+02  3.264E-05
  19  2.393E+02  2.320E-05
  19  2.751E+02  1.634E-05
  19  3.163E+02  1.141E-05
  19  3.637E+02  7.907E-06
  19  4.181E+02  5.445E-06
  19  4.809E+02  3.721E-06
  19  5.526E+02  2.534E-06
  19  6.357E+02  1.713E-06
  19  7.309E+02  1.155E-06
  19  8.401E+02  7.763E-07
  19  9.660E+02  5.192E-07
  19  1.111E+03  3.464E-07
  19  1.277E+03  2.304E-07
  19  1.468E+03  1.530E-07
  19  1.688E+03  1.014E-07
  19  1.941E+03  6.707E-08
  19  2.232E+03  4.430E-08
  19  2.566E+03  2.921E-08
  19  2.950E+03  1.924E-08
  19  3.392E+03  1.266E-08
  19  3.900E+03  8.322E-09
  19  4.485E+03  5.463E-09
  19  5.156E+03  3.588E-09
  19  5.928E+03  2.354E-09
  19  6.817E+03  1.542E-09
  19  7.835E+03  1.012E-09
  19  9.009E+03  6.629E-10
  19  1.036E+04  4.341E-10
  19  1.191E+04  2.841E-10
  19  1.369E+04  1.860E-10
  19  1.574E+04  1.217E-10
  19  1.810E+04  7.960E-11
  19  2.081E+04  5.207E-11
  19  2.393E+04  3.406E-11
  19  2.751E+04  2.227E-11
  19  3.163E+04  1.457E-11
  19  3.637E+04  9.522E-12
  19  4.181E+04  6.230E-12
  19  4.809E+04  4.068E-12
  19  5.526E+04  2.663E-12
  19  6.357E+04  1.738E-12
  19  7.309E+04  1.136E-12
  19  8.401E+04  7.431E-13
  19  9.660E+04  4.853E-13
  19  1.111E+05  3.172E-13
  19  1.277E+05  2.072E-13
  19  1.468E+05  1.354E-13
  19  1.688E+05  8.848E-14
  19  1.941E+05  5.783E-14
  19  2.232E+05  3.779E-14
  19  2.566E+05  2.469E-14
  19  2.950E+05  1.613E-14
  19  3.392E+05  1.054E-14
  19  3.900E+05  6.888E-15
  20  4.000E-01  4.297E-04
  20  4.600E-01  4.891E-04
  20  5.288E-01  5.557E-04
  20  6.080E-01  6.304E-04
  20  6.992E-01  7.139E-04
  20  8.036E-01  8.062E-04
  20  9.240E-01  9.087E-04
  20  1.062E+00  1.021E-03
  20  1.222E+00  1.144E-03
  20  1.404E+00  1.277E-03
  20  1.615E+00  1.420E-03
  20  1.857E+00  1.573E-03
  20  2.135E+00  1.732E-03
  20  2.454E+00  1.898E-03
  20  2.822E+00  2.066E-03
  20  3.244E+00  2.235E-03
  20  3.730E+00  2.399E-03
  20  4.288E+00  2.555E-03
  20  4.932E+00  2.697E-03
  20  5.668E+00  2.821E-03
  20  6.520E+00  2.920E-03
  20  7.496E+00  2.991E-03
  20  8.616E+00  3.027E-03
  20  9.908E+00  3.028E-03
  20  1.139E+01  2.990E-03
  20  1.310E+01  2.913E-03
  20  1.506E+01  2.799E-03
  20  1.732E+01  2.651E-03
  20  1.991E+01  2.475E-03
  20  2.289E+01  2.275E-03
  20  2.632E+01  2.060E-03
  20  3.026E+01  1.837E-03
  20  3.479E+01  1.612E-03
  20  4.000E+01  1.393E-03
  20  4.600E+01  1.185E-03
  20  5.288E+01  9.937E-04
  20  6.080E+01  8.203E-04
  20  6.992E+01  6.671E-04
  20  8.036E+01  5.354E-04
  20  9.240E+01  4.235E-04
  20  1.062E+02  3.307E-04
  20  1.222E+02  2.550E-04
  20  1.404E+02  1.944E-04
  20  1.615E+02  1.465E-04
  20  1.857E+02  1.093E-04
  20  2.135E+02  8.074E-05
  20  2.454E+02  5.914E-05
  20  2.822E+02  4.297E-05
  20  3.244E+02  3.100E-05
  20  3.730E+02  2.221E-05
  20  4.288E+02  1.582E-05
  20  4.932E+02  1.120E-05
  20  5.668E+02  7.900E-06
  20  6.520E+02  5.537E-06
  20  7.496E+02  3.871E-06
  20  8.616E+02  2.699E-06
  20  9.908E+02  1.873E-06
  20  1.139E+03  1.297E-06
  20  1.310E+03  8.961E-07
  20  1.506E+03  6.181E-07
  20  1.732E+03  4.253E-07
  20  1.991E+03  2.923E-07
  20  2.289E+03  2.006E-07
  20  2.632E+03  1.374E-07
  20  3.026E+03  9.405E-08
  20  3.479E+03  6.433E-08
  20  4.000E+03  4.395E-08
  20  4.600E+03  2.999E-08
  20  5.288E+03  2.047E-08
  20  6.080E+03  1.396E-08
  20  6.992E+03  9.511E-09
  20  8.036E+03  6.487E-09
  20  9.240E+03  4.418E-09
  20  1.062E+04  3.008E-09
  20  1.222E+04  2.047E-09
  20  1.404E+04  1.393E-09
  20  1.615E+04  9.478E-10
  20  1.857E+04  6.446E-10
  20  2.135E+04  4.384E-10
  20  2.454E+04  2.982E-10
  20  2.822E+04  2.027E-10
  20  3.244E+04  1.379E-10
  20  3.730E+04  9.371E-11
  20  4.288E+04  6.375E-11
  20  4.932E+04  4.328E-11
  20  5.668E+04  2.946E-11
  20  6.520E+04  1.999E-11
  20  7.496E+04  1.359E-11
  20  8.616E+04  9.242E-12
  20  9.908E+04  6.278E-12
  20  1.139E+05  4.266E-12
  20  1.310E+05  2.897E-12
  20  1.506E+05  1.969E-12
  20  1.732E+05  1.338E-12
  20  1.991E+05  9.093E-13
  20  2.289E+05  6.180E-13
  20  2.632E+05  4.199E-13
  20  3.026E+05  2.852E-13
  20  3.479E+05  1.938E-13
  20  4.000E+05  1.317E-13
  21  4.500E-01  8.078E-05
  21  5.175E-01  9.199E-05
  21  5.949E-01  1.046E-04
  21  6.840E-01  1.187E-04
  21  7.866E-01  1.345E-04
  21  9.041E-01  1.521E-04
  21  1.039E+00  1.715E-04
  21  1.195E+00  1.930E-04
  21  1.374E+00  2.165E-04
  21  1.580E+00  2.420E-04
  21  1.817E+00  2.694E-04
  21  2.089E+00  2.988E-04
  21  2.402E+00  3.297E-04
  21  2.761E+00  3.619E-04
  21  3.175E+00  3.949E-04
  21  3.650E+00  4.281E-04
  21  4.197E+00  4.608E-04
  21  4.824E+00  4.920E-04
  21  5.549E+00  5.210E-04
  21  6.377E+00  5.465E-04
  21  7.335E+00  5.675E-04
  21  8.433E+00  5.830E-04
  21  9.693E+00  5.920E-04
  21  1.115E+01  5.938E-04
  21  1.282E+01  5.878E-04
  21  1.474E+01  5.740E-04
  21  1.694E+01  5.525E-04
  21  1.948E+01  5.238E-04
  21  2.240E+01  4.890E-04
  21  2.575E+01  4.492E-04
  21  2.961E+01  4.060E-04
  21  3.404E+01  3.607E-04
  21  3.914E+01  3.152E-04
  21  4.500E+01  2.707E-04
  21  5.175E+01  2.285E-04
  21  5.949E+01  1.898E-04
  21  6.840E+01  1.550E-04
  21  7.866E+01  1.244E-04
  21  9.041E+01  9.847E-05
  21  1.039E+02  7.669E-05
  21  1.195E+02  5.887E-05
  21  1.374E+02  4.457E-05
  21  1.580E+02  3.332E-05
  21  1.817E+02  2.460E-05
  21  2.089E+02  1.796E-05
  21  2.402E+02  1.298E-05
  21  2.761E+02  9.288E-06
  21  3.175E+02  6.589E-06
  21  3.650E+02  4.639E-06
  21  4.197E+02  3.241E-06
  21  4.824E+02  2.252E-06
  21  5.549E+02  1.553E-06
  21  6.376E+02  1.068E-06
  21  7.335E+02  7.289E-07
  21  8.433E+02  4.962E-07
  21  9.693E+02  3.368E-07
  21  1.115E+03  2.276E-07
  21  1.282E+03  1.534E-07
  21  1.474E+03  1.031E-07
  21  1.694E+03  6.922E-08
  21  1.948E+03  4.635E-08
  21  2.240E+03  3.099E-08
  21  2.575E+03  2.069E-08
  21  2.961E+03  1.379E-08
  21  3.404E+03  9.181E-09
  21  3.914E+03  6.109E-09
  21  4.500E+03  4.060E-09
  21  5.175E+03  2.695E-09
  21  5.949E+03  1.789E-09
  21  6.840E+03  1.187E-09
  21  7.866E+03  7.863E-10
  21  9.040E+03  5.216E-10
  21  1.040E+04  3.455E-10
  21  1.195E+04  2.287E-10
  21  1.374E+04  1.514E-10
  21  1.580E+04  1.002E-10
  21  1.817E+04  6.631E-11
  21  2.089E+04  4.385E-11
  21  2.402E+04  2.901E-11
  21  2.761E+04  1.919E-11
  21  3.175E+04  1.269E-11
  21  3.650E+04  8.390E-12
  21  4.197E+04  5.546E-12
  21  4.824E+04  3.669E-12
  21  5.548E+04  2.423E-12
  21  6.376E+04  1.603E-12
  21  7.335E+04  1.058E-12
  21  8.433E+04  6.995E-13
  21  9.693E+04  4.627E-13
  21  1.115E+05  3.056E-13
  21  1.282E+05  2.020E-13
  21  1.474E+05  1.334E-13
  21  1.694E+05  8.818E-14
  21  1.948E+05  5.826E-14
  21  2.240E+05  3.851E-14
  21  2.575E+05  2.545E-14
  21  2.961E+05  1.681E-14
  21  3.404E+05  1.111E-14
  21  3.914E+05  7.341E-15
  21  4.500E+05  4.849E-15
  22  4.800E-01  2.642E-04
  22  5.520E-01  3.008E-04
  22  6.346E-01  3.419E-04
  22  7.296E-01  3.881E-04
  22  8.390E-01  4.397E-04
  22  9.643E-01  4.968E-04
  22  1.109E+00  5.603E-04
  22  1.275E+00  6.301E-04
  22  1.466E+00  7.065E-04
  22  1.685E+00  7.893E-04
  22  1.938E+00  8.785E-04
  22  2.228E+00  9.736E-04
  22  2.562E+00  1.074E-03
  22  2.945E+00  1.178E-03
  22  3.386E+00  1.284E-03
  22  3.893E+00  1.391E-03
  22  4.476E+00  1.496E-03
  22  5.146E+00  1.595E-03
  22  5.918E+00  1.688E-03
  22  6.802E+00  1.768E-03
  22  7.824E+00  1.834E-03
  22  8.995E+00  1.881E-03
  22  1.034E+01  1.907E-03
  22  1.189E+01  1.910E-03
  22  1.367E+01  1.888E-03
  22  1.572E+01  1.840E-03
  22  1.807E+01  1.768E-03
  22  2.078E+01  1.673E-03
  22  2.389E+01  1.559E-03
  22  2.747E+01  1.429E-03
  22  3.158E+01  1.289E-03
  22  3.631E+01  1.143E-03
  22  4.175E+01  9.965E-04
  22  4.800E+01  8.539E-04
  22  5.520E+01  7.192E-04
  22  6.346E+01  5.958E-04
  22  7.296E+01  4.853E-04
  22  8.390E+01  3.888E-04
  22  9.643E+01  3.069E-04
  22  1.109E+02  2.384E-04
  22  1.275E+02  1.825E-04
  22  1.466E+02  1.378E-04
  22  1.685E+02  1.028E-04
  22  1.938E+02  7.566E-05
  22  2.228E+02  5.509E-05
  22  2.562E+02  3.970E-05
  22  2.945E+02  2.834E-05
  22  3.386E+02  2.005E-05
  22  3.893E+02  1.408E-05
  22  4.476E+02  9.809E-06
  22  5.146E+02  6.796E-06
  22  5.918E+02  4.674E-06
  22  6.802E+02  3.205E-06
  22  7.824E+02  2.181E-06
  22  8.995E+02  1.481E-06
  22  1.034E+03  1.003E-06
  22  1.189E+03  6.756E-07
  22  1.367E+03  4.542E-07
  22  1.572E+03  3.044E-07
  22  1.807E+03  2.038E-07
  22  2.078E+03  1.361E-07
  22  2.389E+03  9.072E-08
  22  2.747E+03  6.040E-08
  22  3.158E+03  4.015E-08
  22  3.631E+03  2.665E-08
  22  4.175E+03  1.769E-08
  22  4.800E+03  1.172E-08
  22  5.520E+03  7.757E-09
  22  6.346E+03  5.136E-09
  22  7.296E+03  3.397E-09
  22  8.390E+03  2.244E-09
  22  9.643E+03  1.485E-09
  22  1.109E+04  9.807E-10
  22  1.275E+04  6.475E-10
  22  1.466E+04  4.274E-10
  22  1.685E+04  2.821E-10
  22  1.938E+04  1.861E-10
  22  2.228E+04  1.228E-10
  22  2.562E+04  8.098E-11
  22  2.945E+04  5.341E-11
  22  3.386E+04  3.522E-11
  22  3.893E+04  2.323E-11
  22  4.476E+04  1.531E-11
  22  5.146E+04  1.010E-11
  22  5.918E+04  6.651E-12
  22  6.802E+04  4.390E-12
  22  7.824E+04  2.889E-12
  22  8.995E+04  1.904E-12
  22  1.034E+05  1.256E-12
  22  1.189E+05  8.274E-13
  22  1.367E+05  5.452E-13
  22  1.572E+05  3.591E-13
  22  1.807E+05  2.367E-13
  22  2.078E+05  1.560E-13
  22  2.389E+05  1.028E-13
  22  2.747E+05  6.775E-14
  22  3.158E+05  4.464E-14
  22  3.631E+05  2.940E-14
  22  4.175E+05  1.938E-14
  22  4.800E+05  1.277E-14
  23  5.100E-01  1.367E-04
  23  5.865E-01  1.556E-04
  23  6.742E-01  1.767E-04
  23  7.752E-01  2.004E-04
  23  8.915E-01  2.268E-04
  23  1.025E+00  2.561E-04
  23  1.178E+00  2.885E-04
  23  1.355E+00  3.241E-04
  23  1.558E+00  3.629E-04
  23  1.791E+00  4.048E-04
  23  2.059E+00  4.499E-04
  23  2.367E+00  4.976E-04
  23  2.722E+00  5.477E-04
  23  3.129E+00  5.994E-04
  23  3.598E+00  6.519E-04
  23  4.137E+00  7.042E-04
  23  4.756E+00  7.551E-04
  23  5.467E+00  8.030E-04
  23  6.288E+00  8.465E-04
  23  7.227E+00  8.836E-04
  23  8.313E+00  9.131E-04
  23  9.557E+00  9.330E-04
  23  1.099E+01  9.423E-04
  23  1.263E+01  9.398E-04
  23  1.452E+01  9.251E-04
  23  1.670E+01  8.982E-04
  23  1.920E+01  8.596E-04
  23  2.208E+01  8.105E-04
  23  2.538E+01  7.525E-04
  23  2.918E+01  6.878E-04
  23  3.355E+01  6.185E-04
  23  3.858E+01  5.471E-04
  23  4.435E+01  4.761E-04
  23  5.100E+01  4.075E-04
  23  5.865E+01  3.429E-04
  23  6.742E+01  2.840E-04
  23  7.752E+01  2.314E-04
  23  8.915E+01  1.856E-04
  23  1.025E+02  1.467E-04
  23  1.178E+02  1.142E-04
  23  1.355E+02  8.765E-05
  23  1.558E+02  6.639E-05
  23  1.791E+02  4.967E-05
  23  2.059E+02  3.672E-05
  23  2.367E+02  2.685E-05
  23  2.722E+02  1.944E-05
  23  3.129E+02  1.394E-05
  23  3.598E+02  9.917E-06
  23  4.137E+02  7.000E-06
  23  4.756E+02  4.906E-06
  23  5.467E+02  3.419E-06
  23  6.288E+02  2.365E-06
  23  7.227E+02  1.632E-06
  23  8.313E+02  1.118E-06
  23  9.557E+02  7.636E-07
  23  1.099E+03  5.202E-07
  23  1.263E+03  3.528E-07
  23  1.452E+03  2.388E-07
  23  1.670E+03  1.611E-07
  23  1.920E+03  1.085E-07
  23  2.208E+03  7.296E-08
  23  2.538E+03  4.898E-08
  23  2.918E+03  3.283E-08
  23  3.355E+03  2.197E-08
  23  3.858E+03  1.469E-08
  23  4.435E+03  9.812E-09
  23  5.100E+03  6.547E-09
  23  5.865E+03  4.363E-09
  23  6.742E+03  2.909E-09
  23  7.752E+03  1.937E-09
  23  8.915E+03  1.289E-09
  23  1.025E+04  8.586E-10
  23  1.178E+04  5.710E-10
  23  1.355E+04  3.797E-10
  23  1.558E+04  2.523E-10
  23  1.791E+04  1.677E-10
  23  2.059E+04  1.114E-10
  23  2.367E+04  7.400E-11
  23  2.722E+04  4.916E-11
  23  3.129E+04  3.265E-11
  23  3.598E+04  2.168E-11
  23  4.137E+04  1.440E-11
  23  4.756E+04  9.557E-12
  23  5.467E+04  6.349E-12
  23  6.288E+04  4.210E-12
  23  7.227E+04  2.798E-12
  23  8.313E+04  1.854E-12
  23  9.557E+04  1.231E-12
  23  1.099E+05  8.176E-13
  23  1.263E+05  5.423E-13
  23  1.452E+05  3.598E-13
  23  1.670E+05  2.387E-13
  23  1.920E+05  1.584E-13
  23  2.208E+05  1.051E-13
  23  2.538E+05  6.976E-14
  23  2.918E+05  4.630E-14
  23  3.355E+05  3.072E-14
  23  3.858E+05  2.038E-14
  23  4.435E+05  1.352E-14
  23  5.100E+05  8.972E-15
  24  5.200E-01  2.627E-04
  24  5.980E-01  2.989E-04
  24  6.874E-01  3.395E-04
  24  7.904E-01  3.850E-04
  24  9.090E-01  4.357E-04
  24  1.045E+00  4.918E-04
  24  1.201E+00  5.540E-04
  24  1.381E+00  6.221E-04
  24  1.588E+00  6.965E-04
  24  1.826E+00  7.768E-04
  24  2.099E+00  8.629E-04
  24  2.414E+00  9.542E-04
  24  2.775E+00  1.050E-03
  24  3.191E+00  1.148E-03
  24  3.669E+00  1.248E-03
  24  4.218E+00  1.348E-03
  24  4.850E+00  1.444E-03
  24  5.574E+00  1.535E-03
  24  6.412E+00  1.617E-03
  24  7.368E+00  1.687E-03
  24  8.476E+00  1.742E-03
  24  9.745E+00  1.779E-03
  24  1.120E+01  1.795E-03
  24  1.288E+01  1.789E-03
  24  1.481E+01  1.760E-03
  24  1.703E+01  1.708E-03
  24  1.958E+01  1.634E-03
  24  2.251E+01  1.540E-03
  24  2.588E+01  1.430E-03
  24  2.975E+01  1.308E-03
  24  3.421E+01  1.177E-03
  24  3.934E+01  1.042E-03
  24  4.522E+01  9.078E-04
  24  5.200E+01  7.782E-04
  24  5.980E+01  6.562E-04
  24  6.874E+01  5.449E-04
  24  7.904E+01  4.453E-04
  24  9.090E+01  3.582E-04
  24  1.045E+02  2.842E-04
  24  1.201E+02  2.221E-04
  24  1.381E+02  1.713E-04
  24  1.588E+02  1.303E-04
  24  1.826E+02  9.800E-05
  24  2.099E+02  7.283E-05
  24  2.414E+02  5.354E-05
  24  2.775E+02  3.899E-05
  24  3.191E+02  2.813E-05
  24  3.669E+02  2.013E-05
  24  4.218E+02  1.430E-05
  24  4.850E+02  1.008E-05
  24  5.574E+02  7.071E-06
  24  6.412E+02  4.924E-06
  24  7.368E+02  3.419E-06
  24  8.476E+02  2.358E-06
  24  9.745E+02  1.622E-06
  24  1.120E+03  1.112E-06
  24  1.288E+03  7.595E-07
  24  1.481E+03  5.174E-07
  24  1.703E+03  3.515E-07
  24  1.958E+03  2.385E-07
  24  2.251E+03  1.614E-07
  24  2.588E+03  1.091E-07
  24  2.975E+03  7.363E-08
  24  3.421E+03  4.962E-08
  24  3.934E+03  3.339E-08
  24  4.522E+03  2.247E-08
  24  5.200E+03  1.509E-08
  24  5.980E+03  1.013E-08
  24  6.874E+03  6.800E-09
  24  7.904E+03  4.561E-09
  24  9.090E+03  3.055E-09
  24  1.045E+04  2.049E-09
  24  1.201E+04  1.372E-09
  24  1.381E+04  9.189E-10
  24  1.588E+04  6.150E-10
  24  1.826E+04  4.117E-10
  24  2.099E+04  2.754E-10
  24  2.414E+04  1.842E-10
  24  2.775E+04  1.232E-10
  24  3.191E+04  8.240E-11
  24  3.669E+04  5.510E-11
  24  4.218E+04  3.684E-11
  24  4.850E+04  2.463E-11
  24  5.574E+04  1.648E-11
  24  6.412E+04  1.100E-11
  24  7.368E+04  7.363E-12
  24  8.476E+04  4.914E-12
  24  9.745E+04  3.285E-12
  24  1.120E+05  2.197E-12
  24  1.288E+05  1.467E-12
  24  1.481E+05  9.805E-13
  24  1.703E+05  6.549E-13
  24  1.958E+05  4.378E-13
  24  2.251E+05  2.925E-13
  24  2.588E+05  1.955E-13
  24  2.975E+05  1.306E-13
  24  3.421E+05  8.729E-14
  24  3.934E+05  5.830E-14
  24  4.522E+05  3.897E-14
  24  5.200E+05  2.603E-14
  25  5.500E-01  1.365E-04
  25  6.325E-01  1.554E-04
  25  7.271E-01  1.765E-04
  25  8.360E-01  2.001E-04
  25  9.614E-01  2.265E-04
  25  1.105E+00  2.557E-04
  25  1.270E+00  2.881E-04
  25  1.461E+00  3.236E-04
  25  1.680E+00  3.623E-04
  25  1.931E+00  4.041E-04
  25  2.220E+00  4.490E-04
  25  2.553E+00  4.967E-04
  25  2.935E+00  5.466E-04
  25  3.375E+00  5.981E-04
  25  3.880E+00  6.505E-04
  25  4.461E+00  7.027E-04
  25  5.129E+00  7.534E-04
  25  5.896E+00  8.012E-04
  25  6.782E+00  8.447E-04
  25  7.793E+00  8.819E-04
  25  8.965E+00  9.115E-04
  25  1.031E+01  9.318E-04
  25  1.185E+01  9.415E-04
  25  1.362E+01  9.397E-04
  25  1.566E+01  9.259E-04
  25  1.801E+01  9.000E-04
  25  2.071E+01  8.627E-04
  25  2.381E+01  8.149E-04
  25  2.737E+01  7.584E-04
  25  3.147E+01  6.950E-04
  25  3.618E+01  6.271E-04
  25  4.161E+01  5.568E-04
  25  4.783E+01  4.866E-04
  25  5.500E+01  4.185E-04
  25  6.325E+01  3.541E-04
  25  7.271E+01  2.951E-04
  25  8.360E+01  2.420E-04
  25  9.614E+01  1.955E-04
  25  1.105E+02  1.558E-04
  25  1.270E+02  1.223E-04
  25  1.461E+02  9.472E-05
  25  1.680E+02  7.242E-05
  25  1.931E+02  5.473E-05
  25  2.220E+02  4.088E-05
  25  2.553E+02  3.022E-05
  25  2.935E+02  2.212E-05
  25  3.375E+02  1.605E-05
  25  3.880E+02  1.155E-05
  25  4.461E+02  8.253E-06
  25  5.129E+02  5.855E-06
  25  5.896E+02  4.131E-06
  25  6.781E+02  2.895E-06
  25  7.794E+02  2.023E-06
  25  8.965E+02  1.404E-06
  25  1.031E+03  9.717E-07
  25  1.185E+03  6.708E-07
  25  1.362E+03  4.611E-07
  25  1.566E+03  3.162E-07
  25  1.801E+03  2.162E-07
  25  2.071E+03  1.477E-07
  25  2.381E+03  1.006E-07
  25  2.737E+03  6.848E-08
