 #This file contains dFlux vs. E(MeV/n) for the dates
 #provided in the input file
 #Index E[MeV/n] dFlux(Z=1-28)[particles/MeV/n/sr/s/m^2]
#Run No:    1
   1   0.1000000E+00 0.32249590E+07 0.57652998E+04 0.14227857E+00 0.90574049E-05 0.73204547E-01 0.14142082E+03 0.15686996E+00 0.95170174E+02 0.22219455E-03 0.45958085E+01 0.19124992E+01 0.14524483E+03 0.44507954E+00 0.10586166E+03 0.11764785E-06 0.74586459E-01 0.11326086E-06 0.51957049E-04 0.23827226E-04 0.63167924E+00 0.62713596E-04 0.67027872E-02 0.33234651E-02 0.47622606E-01 0.25827195E-01 0.66582085E+02 0.56391841E+00 0.33014832E+01
  22   0.1472883     0.18673860E+07 0.39130234E+04 0.12436412E+00 0.12109490E-04 0.67736484E-01 0.95985580E+02 0.13963707E+00 0.65857529E+02 0.24005771E-03 0.33705688E+01 0.13493302E+01 0.91231262E+02 0.33931550E+00 0.66494057E+02 0.17328591E-06 0.61443616E-01 0.16682442E-06 0.58351954E-04 0.27816621E-04 0.46327394E+00 0.67755165E-04 0.60831374E-02 0.30162225E-02 0.39230656E-01 0.21276094E-01 0.41821785E+02 0.34741542E+00 0.20737455E+01
  23   0.1500293     0.18185080E+07 0.38400952E+04 0.12355419E+00 0.12281384E-04 0.67481615E-01 0.94196701E+02 0.13885033E+00 0.64690933E+02 0.24096010E-03 0.33202145E+01 0.13266752E+01 0.89194893E+02 0.33487546E+00 0.65009857E+02 0.17657375E-06 0.60868118E-01 0.16998968E-06 0.58681580E-04 0.28026390E-04 0.45635289E+00 0.68009838E-04 0.60545537E-02 0.30020494E-02 0.38863190E-01 0.21076811E-01 0.40888294E+02 0.33934161E+00 0.20274584E+01
  24   0.1528214     0.17708640E+07 0.37684563E+04 0.12274873E+00 0.12455885E-04 0.67227460E-01 0.92439468E+02 0.13806723E+00 0.63543880E+02 0.24186670E-03 0.32705648E+01 0.13043786E+01 0.87202072E+02 0.33048931E+00 0.63557384E+02 0.17992720E-06 0.60297463E-01 0.17321807E-06 0.59013375E-04 0.28237937E-04 0.44952869E+00 0.68265712E-04 0.60260757E-02 0.29879289E-02 0.38498804E-01 0.20879198E-01 0.39974758E+02 0.33144787E+00 0.19821607E+01
  25   0.1556654     0.17270616E+07 0.37020984E+04 0.12199365E+00 0.12622771E-04 0.66988513E-01 0.90811745E+02 0.13733247E+00 0.62480423E+02 0.24272499E-03 0.32244053E+01 0.12836879E+01 0.85362862E+02 0.32640404E+00 0.62216885E+02 0.18314904E-06 0.59763987E-01 0.17631979E-06 0.59328078E-04 0.28438961E-04 0.44318426E+00 0.68507943E-04 0.59993286E-02 0.29746671E-02 0.38158171E-01 0.20694466E-01 0.39131657E+02 0.32416940E+00 0.19403552E+01
  26   0.1585624     0.16825654E+07 0.36341863E+04 0.12121165E+00 0.12799073E-04 0.66740409E-01 0.89145897E+02 0.13657087E+00 0.61391056E+02 0.24362268E-03 0.31769934E+01 0.12624741E+01 0.83487396E+02 0.32220024E+00 0.60849960E+02 0.18656809E-06 0.59213042E-01 0.17961135E-06 0.59657828E-04 0.28649974E-04 0.43666762E+00 0.68761285E-04 0.59715807E-02 0.29609087E-02 0.37806381E-01 0.20503687E-01 0.38271923E+02 0.31675410E+00 0.18977255E+01
  27   0.1615133     0.16391929E+07 0.35674846E+04 0.12043429E+00 0.12977933E-04 0.66493101E-01 0.87509743E+02 0.13581312E+00 0.60320126E+02 0.24452416E-03 0.31302540E+01 0.12415999E+01 0.81652176E+02 0.31804845E+00 0.59512356E+02 0.19005286E-06 0.58666892E-01 0.18296619E-06 0.59989594E-04 0.28862672E-04 0.43024346E+00 0.69015718E-04 0.59439475E-02 0.29472073E-02 0.37457656E-01 0.20314563E-01 0.37430641E+02 0.30950466E+00 0.18560106E+01
  28   0.1645191     0.15980788E+07 0.35037810E+04 0.11968289E+00 0.13154291E-04 0.66253401E-01 0.85947121E+02 0.13508007E+00 0.59296383E+02 0.24540408E-03 0.30854514E+01 0.12216274E+01 0.79905815E+02 0.31406137E+00 0.58239548E+02 0.19350459E-06 0.58140486E-01 0.18628927E-06 0.60314022E-04 0.29071052E-04 0.42408547E+00 0.69264053E-04 0.59171896E-02 0.29339399E-02 0.37121531E-01 0.20132283E-01 0.36630096E+02 0.30261251E+00 0.18163157E+01
  29   0.1675808     0.15553978E+07 0.34371436E+04 0.11888731E+00 0.13344878E-04 0.65998919E-01 0.84312553E+02 0.13430321E+00 0.58224503E+02 0.24634536E-03 0.30384109E+01 0.12006960E+01 0.78085831E+02 0.30986738E+00 0.56913048E+02 0.19725226E-06 0.57584707E-01 0.18989719E-06 0.60661707E-04 0.29294784E-04 0.41761991E+00 0.69529706E-04 0.58888076E-02 0.29198674E-02 0.36766652E-01 0.19939825E-01 0.35795799E+02 0.29543650E+00 0.17749469E+01
  30   0.1706995     0.15160281E+07 0.33752024E+04 0.11813868E+00 0.13527912E-04 0.65758772E-01 0.82793167E+02 0.13357158E+00 0.57227226E+02 0.24724001E-03 0.29945221E+01 0.11812034E+01 0.76400421E+02 0.30594704E+00 0.55684643E+02 0.20086824E-06 0.57063237E-01 0.19337837E-06 0.60992807E-04 0.29508243E-04 0.41158751E+00 0.69782196E-04 0.58620502E-02 0.29065998E-02 0.36433678E-01 0.19759249E-01 0.35023193E+02 0.28879729E+00 0.17366371E+01
  31   0.1738762     0.14776604E+07 0.33143862E+04 0.11739484E+00 0.13713428E-04 0.65519527E-01 0.81301376E+02 0.13284399E+00 0.56247173E+02 0.24813769E-03 0.29512730E+01 0.11620299E+01 0.74751625E+02 0.30207679E+00 0.54482918E+02 0.20454992E-06 0.56546543E-01 0.19692280E-06 0.61325649E-04 0.29723218E-04 0.40564305E+00 0.70035552E-04 0.58354181E-02 0.28933946E-02 0.36103755E-01 0.19580329E-01 0.34267372E+02 0.28230819E+00 0.16991595E+01
